"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"3561","S01003561",2009,"Scotland","Glasgow City","Glasgow",1120,365,755,2699.40523153274,2699.40523153274,922,599,4518,526.5,20427.408875589,210175.041174456
"3562","S01003562",2009,"Scotland","Glasgow City","Glasgow",677,300,377,6864.77076838328,5674.40308754328,749,254,6132,2.5,6849.75135174061,40326.032774894
"3563","S01003563",2009,"Scotland","Glasgow City","Glasgow",581,215,366,4152.00264442415,4152.00264442415,1540,382,5293,389,5301.4804765632,66930.5020000041
"3564","S01003564",2009,"Scotland","Glasgow City","Glasgow",686,430,256,2494.60463526288,2494.60463526288,27,493,6234,526.5,18747.932156909,188736.450734131
"3565","S01003565",2009,"Scotland","Glasgow City","Glasgow",796,345,451,3081.42631011462,3081.42631011462,1865,996,5797,424.5,10930.5940766363,156621.647463491
"3566","S01003566",2009,"Scotland","Glasgow City","Glasgow",700,85,615,3014.30868768599,3014.30868768599,1457,523,5563,468.5,21274.872173565,113904.121878318
"3567","S01003567",2009,"Scotland","Glasgow City","Glasgow",1059,510,549,2418.0766350286,2418.0766350286,758,526,5576,302,17656.4158083923,336674.470039468
"3568","S01003568",2009,"Scotland","Glasgow City","Glasgow",816,30,786,3774.28572815526,3774.28572815526,2715,4493.5,4845,493.5,17790.2898573931,174588.491554085
"3569","S01003569",2009,"Scotland","Glasgow City","Glasgow",672,55,617,5555.63337726305,5555.63337726305,4520,5261,3514,378,10421.8124688106,174091.105143085
"3570","S01003570",2009,"Scotland","Glasgow City","Glasgow",957,70,887,6610.88426582046,6107.42936589835,5213,3160,4837,134.5,7343.71412949569,233896.316636136
"3571","S01003571",2009,"Scotland","Glasgow City","Glasgow",905,260,645,7306.70073788871,5474.89370062104,1109,752,6101,2.5,6055.51901493037,159499.761890519
"3572","S01003572",2009,"Scotland","Glasgow City","Glasgow",1098,465,633,3045.90522282052,3045.90522282052,288,211,6215,412,11509.4031594761,289473.744526106
"3573","S01003573",2009,"Scotland","Glasgow City","Glasgow",885,290,595,3197.39695561649,3197.39695561649,4012,630,4742,424.5,9985.3711013093,143158.355667947
"3574","S01003574",2009,"Scotland","Glasgow City","Glasgow",1005,60,945,3373.06278382962,3373.06278382962,4100,668,4689,493.5,18939.229045004,198032.524694145
"3575","S01003575",2009,"Scotland","Glasgow City","Glasgow",926,330,596,6984.56061329936,5776.36660239834,1875,306,5786,2.5,6548.95268178964,69959.5901174583
"3576","S01003576",2009,"Scotland","Glasgow City","Glasgow",953,65,888,4466.19390940418,4466.19390940418,1501,1365,4700,677.5,14598.6319768831,463788.61983934
"3577","S01003577",2009,"Scotland","Glasgow City","Glasgow",663,195,468,3662.12251453981,3662.12251453981,1762,558,4146,424.5,7708.47480097252,327957.723574638
"3578","S01003578",2009,"Scotland","Glasgow City","Glasgow",379,150,229,3892.32214528554,3892.32214528554,931,16,5264,389,6325.98364790909,100809.26399301
"3579","S01003579",2009,"Scotland","Glasgow City","Glasgow",794,465,329,2610.02207684538,2610.02207684538,425,404,4846,526.5,18568.8938803814,77779.8172796573
"3580","S01003580",2009,"Scotland","Glasgow City","Glasgow",1048,320,728,2813.00839772759,2813.00839772759,3112,692,6181,767.5,13370.3419765537,155792.301297083
"3581","S01003581",2009,"Scotland","Glasgow City","Glasgow",1993,260,1733,3111.45118992712,3111.45118992712,3166,159,5306,951,18478.2858315595,228879.135444182
"3582","S01003582",2009,"Scotland","Glasgow City","Glasgow",621,385,236,2594.52707307271,2594.52707307271,91,325,5919,785,16573.7538878516,177698.316954434
"3583","S01003583",2009,"Scotland","Glasgow City","Glasgow",526,190,336,4295.8663287988,4295.8663287988,2372,467,4831,1501.5,4827.36171815525,462498.629814165
"3584","S01003584",2009,"Scotland","Glasgow City","Glasgow",854,390,464,7221.51597291039,5637.858212569,995,154,6282,322.5,6167.0237610133,42480.2100498453
"3585","S01003585",2009,"Scotland","Glasgow City","Glasgow",683,185,498,3513.29699890991,3513.29699890991,2335,250,5662,951,15705.6390943309,71916.1358527974
"3586","S01003586",2009,"Scotland","Glasgow City","Glasgow",1150,365,785,7014.35475230354,5898.85797573656,1827,402,5537,322.5,6451.54670739385,127938.960575104
"3587","S01003587",2009,"Scotland","Glasgow City","Glasgow",1100,30,1070,5585.92974154552,5585.92974154552,4133,5652,4033,563,9861.2035752699,208708.711262494
"3588","S01003588",2009,"Scotland","Glasgow City","Glasgow",649,50,599,5917.51476176422,5917.51476176422,4602,647,1582,2015,2266.64556884572,110185.500199996
"3589","S01003589",2009,"Scotland","Glasgow City","Glasgow",1381,45,1336,4188.20275065112,4188.20275065112,3785,4739,4242,943.5,14160.1726839985,283655.998061759
"3590","S01003590",2009,"Scotland","Glasgow City","Glasgow",749,275,474,7844.09201121569,5366.14371567217,964,527,5910,1069,5686.12722141766,158192.986181811
"3591","S01003591",2009,"Scotland","Glasgow City","Glasgow",1401,40,1361,6510.92053889637,6452.6215218435,5577,5139,3352,382,7363.45084433771,485723.477507506
"3592","S01003592",2009,"Scotland","Glasgow City","Glasgow",1240,355,885,3325.21927735626,3325.21927735626,1494,464,4939,951,14507.346861801,391320.860174842
"3593","S01003593",2009,"Scotland","Glasgow City","Glasgow",898,225,673,7525.0496462687,5610.80747127804,754,1088,6134,322.5,5838.44546181462,181093.558528199
"3594","S01003594",2009,"Scotland","Glasgow City","Glasgow",973,45,928,4475.6138997051,4475.6138997051,1720,4730.5,4531,745.5,13335.1739214082,232544.935000002
"3595","S01003595",2009,"Scotland","Glasgow City","Glasgow",819,500,319,3016.05475550997,3016.05475550997,190,414,5633,734,14196.2575895957,372558.948166562
"3596","S01003596",2009,"Scotland","Glasgow City","Glasgow",826,335,491,3914.0290436115,3914.0290436115,1209,174,4823,943.5,14379.3978212326,79974.7699863398
"3597","S01003597",2009,"Scotland","Glasgow City","Glasgow",607,40,567,5158.6276570428,5158.6276570428,2456,4793.5,4863,745.5,10720.676991458,219853.001000041
"3598","S01003598",2009,"Scotland","Glasgow City","Glasgow",712,180,532,4149.06308439784,4149.06308439784,2612,448,5068,1501.5,5960.43118782986,165326.410470748
"3599","S01003599",2009,"Scotland","Glasgow City","Glasgow",712,220,492,2982.56587807916,2982.56587807916,806,509,4384,785,12884.5942510577,415022.625431381
"3600","S01003600",2009,"Scotland","Glasgow City","Glasgow",815,340,475,3852.74899278196,3852.74899278196,1355,87,5606,943.5,14231.4840694831,54498.7184912106
"3601","S01003601",2009,"Scotland","Glasgow City","Glasgow",880,380,500,3290.02904415796,3290.02904415796,396,470,5742,767.5,10521.0673840331,78774.2821341213
"3602","S01003602",2009,"Scotland","Glasgow City","Glasgow",657,160,497,4168.72758558275,4168.72758558275,2396,497,3959,1176.5,6248.55267151179,132728.989118259
"3603","S01003603",2009,"Scotland","Glasgow City","Glasgow",834,330,504,7137.5934279606,6161.11376871082,942,827,5481,322.5,6121.30532165218,123244.189199994
"3604","S01003604",2009,"Scotland","Glasgow City","Glasgow",738,210,528,3543.83505652292,3543.83505652292,293,108,5343,951,15950.6718817031,153913.156682409
"3605","S01003605",2009,"Scotland","Glasgow City","Glasgow",633,275,358,7427.34288058655,5944.260875848,165,691,6319,322.5,5831.21476973249,63340.8387867771
"3606","S01003606",2009,"Scotland","Glasgow City","Glasgow",843,210,633,3427.82197813099,3427.82197813099,2659,1160,4238,1176.5,9345.54903276148,488026.732336529
"3607","S01003607",2009,"Scotland","Glasgow City","Glasgow",565,115,450,3819.61422912865,3819.61422912865,3431,688,2798,1176.5,7626.41807175787,101670.609126467
"3608","S01003608",2009,"Scotland","Glasgow City","Glasgow",524,140,384,7806.42894236351,5579.14532170015,4907,1326,5332,322.5,5660.89157311902,98284.3800501563
"3609","S01003609",2009,"Scotland","Glasgow City","Glasgow",945,100,845,5567.78650535629,5567.78650535629,4587,2916,5380,563,9693.1856772082,251438.78839466
"3610","S01003610",2009,"Scotland","Glasgow City","Glasgow",773,300,473,8377.58674234467,5284.94094784019,1139,408,5740,1069,5581.76105729415,103586.149089325
"3611","S01003611",2009,"Scotland","Glasgow City","Glasgow",713,275,438,3082.06301759739,3082.06301759739,1523,707,5996,767.5,11675.9476690102,318286.854884746
"3612","S01003612",2009,"Scotland","Glasgow City","Glasgow",845,70,775,5222.61110887974,5222.61110887974,2525,2848,4925,745.5,10035.8666689938,156620.307189777
"3613","S01003613",2009,"Scotland","Glasgow City","Glasgow",1016,135,881,5605.89464853158,5605.89464853158,3393,3601,1899,1513,2603.89492766433,2901232.82209772
"3614","S01003614",2009,"Scotland","Glasgow City","Glasgow",559,95,464,6092.04173698355,6092.04173698355,3010,864,4546,563,8118.56304412179,168931.75459758
"3615","S01003615",2009,"Scotland","Glasgow City","Glasgow",753,260,493,8155.71659310819,5361.77815175762,814,958,5244,1069,5603.30974639293,144871.315271512
"3616","S01003616",2009,"Scotland","Glasgow City","Glasgow",944,60,884,4963.67495812466,4963.67495812466,5405,4589,4064,754.5,3655.53833575308,130099.050870091
"3617","S01003617",2009,"Scotland","Glasgow City","Glasgow",922,435,487,4223.89728703601,4223.89728703601,1222,172,4932,943.5,12188.5376387627,135838.821611898
"3618","S01003618",2009,"Scotland","Glasgow City","Glasgow",756,140,616,7034.39901073301,6562.90890275358,3511,1523,4380,382,6065.16986391902,177055.316454153
"3619","S01003619",2009,"Scotland","Glasgow City","Glasgow",931,435,496,3951.85225562291,3951.85225562291,751,295,6017,951,12872.6991002508,117033.559082768
"3620","S01003620",2009,"Scotland","Glasgow City","Glasgow",882,55,827,4514.78257931112,4514.78257931112,5322,1964,3975,943.5,11629.9473411234,175503.221034154
"3621","S01003621",2009,"Scotland","Glasgow City","Glasgow",901,275,626,3314.63192644374,3314.63192644374,4477,970,4226,785,11024.7667972607,190639.453925811
"3622","S01003622",2009,"Scotland","Glasgow City","Glasgow",758,175,583,7715.44516179563,5926.77699583725,4181,929.5,5471,322.5,5575.96356064787,149448.11520043
"3623","S01003623",2009,"Scotland","Glasgow City","Glasgow",885,65,820,4976.93192679603,4976.93192679603,4686,3944,3358,745.5,10278.6210605173,126718.147999987
"3624","S01003624",2009,"Scotland","Glasgow City","Glasgow",1299,395,904,3283.17630029789,3283.17630029789,1088,659,4453,734,14178.3334950992,436225.305879673
"3625","S01003625",2009,"Scotland","Glasgow City","Glasgow",747,115,632,4317.33311668993,4317.33311668993,1385,440,4468,943.5,11629.1776937505,99643.0414537308
"3626","S01003626",2009,"Scotland","Glasgow City","Glasgow",856,70,786,5480.6095682378,5480.6095682378,2966,2553,3024,754.5,2834.68004568271,222734.888798758
"3627","S01003627",2009,"Scotland","Glasgow City","Glasgow",699,275,424,3611.70410962176,3611.70410962176,2463,820,4345,767.5,9212.47500314096,46097.533246845
"3628","S01003628",2009,"Scotland","Glasgow City","Glasgow",698,200,498,4693.99427552806,4693.99427552806,325,501,4632,1501.5,4766.83979240569,345597.942683876
"3629","S01003629",2009,"Scotland","Glasgow City","Glasgow",794,275,519,3442.31391467497,3442.31391467497,1525,376,3969,785,9998.64033615277,303717.946442731
"3630","S01003630",2009,"Scotland","Glasgow City","Glasgow",816,225,591,7380.13200528559,6250.96580960644,1382,1335,5123,322.5,5729.07374765831,124102.655414149
"3631","S01003631",2009,"Scotland","Glasgow City","Glasgow",1135,145,990,6851.31651418468,6795.03813736249,3570,1955,3646,382,6296.9319489215,214831.831496726
"3632","S01003632",2009,"Scotland","Glasgow City","Glasgow",882,80,802,5318.917293732,5318.917293732,3687,1960,4825,745.5,9500.1363497952,156888.512365941
"3633","S01003633",2009,"Scotland","Glasgow City","Glasgow",994,190,804,8781.99510156023,5406.65538081413,1418,974,5442,1069,5488.21060888774,391698.542551138
"3634","S01003634",2009,"Scotland","Glasgow City","Glasgow",1053,370,683,4531.89920511314,4531.89920511314,2018,454,3556,1176.5,5484.77108967667,467024.657627195
"3635","S01003635",2009,"Scotland","Glasgow City","Glasgow",522,115,407,5738.13008271673,5738.13008271673,1040,136,6333,563,8644.93474311208,127933.522553824
"3636","S01003636",2009,"Scotland","Glasgow City","Glasgow",948,300,648,3538.62712228464,3538.62712228464,1260,204,4185,785,10097.8737907662,146974.331494916
"3637","S01003637",2009,"Scotland","Glasgow City","Glasgow",813,185,628,6037.77918897385,6037.77918897385,3502,642,6353,563,7972.27956440557,195696.499901265
"3638","S01003638",2009,"Scotland","Glasgow City","Glasgow",723,100,623,5063.67685412348,5063.67685412348,3247,1198.5,2863,745.5,9437.08657413305,157509.707382374
"3639","S01003639",2009,"Scotland","Glasgow City","Glasgow",775,200,575,8224.46962471099,5842.02936611857,3032,535,4528,1069,5407.54884561884,151535.473599985
"3640","S01003640",2009,"Scotland","Glasgow City","Glasgow",906,295,611,3730.75765105969,3730.75765105969,1488,149,4464,734,9625.20830290409,350887.346323859
"3641","S01003641",2009,"Scotland","Glasgow City","Glasgow",778,75,703,5099.99856298746,5099.99856298746,5277,5840,2883,1501.5,3669.7277835233,123153.042999882
"3642","S01003642",2009,"Scotland","Glasgow City","Glasgow",793,185,608,7970.42912256277,6161.32242743037,3625,1033,4820,1315.5,5320.64690161154,152220.453299999
"3643","S01003643",2009,"Scotland","Glasgow City","Glasgow",584,85,499,4322.86614828171,4322.86614828171,661,590,3553,1482.5,10360.9559306274,307605.258021462
"3644","S01003644",2009,"Scotland","Glasgow City","Glasgow",925,340,585,3739.41638086098,3739.41638086098,790,885,3991,989,8839.63386319284,599509.664946049
"3645","S01003645",2009,"Scotland","Glasgow City","Glasgow",583,120,463,7550.07020614187,6442.26595752181,2788,1112,3718,1315.5,5430.18122792169,86872.6083500236
"3646","S01003646",2009,"Scotland","Glasgow City","Glasgow",1006,490,516,7159.925275349,6760.46484989851,203,267,2911,802.5,5748.24898706517,27277.7702303896
"3647","S01003647",2009,"Scotland","Glasgow City","Glasgow",666,150,516,6595.7202973768,6595.7202973768,2425,1017,5784,802.5,6671.08733011572,185720.503600068
"3648","S01003648",2009,"Scotland","Glasgow City","Glasgow",761,130,631,5950.92676808339,5950.92676808339,4507,412,6256,808,7948.68835555462,83204.270468384
"3649","S01003649",2009,"Scotland","Glasgow City","Glasgow",1032,160,872,3827.02351866159,3827.02351866159,4273,2324,4217,664.5,8495.3212756675,200968.485855475
"3650","S01003650",2009,"Scotland","Glasgow City","Glasgow",758,295,463,4649.20510979941,4649.20510979941,732,112,4106,1482.5,9063.05404508244,87096.8099920377
"3651","S01003651",2009,"Scotland","Glasgow City","Glasgow",732,200,532,7012.59984683648,6913.92854398998,3350,783,3947,802.5,5927.60474677739,118782.475218117
"3652","S01003652",2009,"Scotland","Glasgow City","Glasgow",614,210,404,4504.77623044536,4504.77623044536,1906,343,3390,1482.5,9006.71629559721,75981.5317218453
"3653","S01003653",2009,"Scotland","Glasgow City","Glasgow",696,330,366,3800.76261162327,3800.76261162327,1229,18,4160,1603.5,8307.80657296844,334509.762394151
"3654","S01003654",2009,"Scotland","Glasgow City","Glasgow",1118,440,678,8610.6850792291,5788.10227593049,3227,336,4138,1730,5441.66264420163,183723.654565802
"3655","S01003655",2009,"Scotland","Glasgow City","Glasgow",843,290,553,4912.93197535749,4912.93197535749,1897,537,4339,922.5,4381.3778235711,125542.99713698
"3656","S01003656",2009,"Scotland","Glasgow City","Glasgow",573,180,393,4369.87698458525,4369.87698458525,2471,936,2215,2053,7782.02686546501,368231.698660225
"3657","S01003657",2009,"Scotland","Glasgow City","Glasgow",858,300,558,3790.20240513225,3790.20240513225,2119,30,4209,1603.5,8302.10326784091,212090.91083692
"3658","S01003658",2009,"Scotland","Glasgow City","Glasgow",980,165,815,8265.71250287591,6155.4972120772,3949,2088,4529,1315.5,5248.41961138673,155215.990112415
"3659","S01003659",2009,"Scotland","Glasgow City","Glasgow",856,125,731,6020.57316857089,6020.57316857089,5425,344,6329,808,7511.94492137465,153186.923795347
"3660","S01003660",2009,"Scotland","Glasgow City","Glasgow",1162,60,1102,5312.28973415445,5312.28973415445,6409,5599,2086,922.5,3446.52608592685,149877.687991597
"3661","S01003661",2009,"Scotland","Glasgow City","Glasgow",919,55,864,5080.54026221439,5080.54026221439,4297,2286,2217,1626.5,8276.01699347253,509223.854906805
"3662","S01003662",2009,"Scotland","Glasgow City","Glasgow",643,195,448,7175.46531038063,6937.57317107149,811,978,3121,1315.5,5640.28899267537,499648.619426191
"3663","S01003663",2009,"Scotland","Glasgow City","Glasgow",642,235,407,4761.07698034148,4761.07698034148,166,359,3658,1482.5,8283.28326959492,111320.502094243
"3664","S01003664",2009,"Scotland","Glasgow City","Glasgow",560,185,375,4408.21704841966,4408.21704841966,1951,409,2656,2053,8476.97433358999,157379.442480952
"3665","S01003665",2009,"Scotland","Glasgow City","Glasgow",630,340,290,4694.56604189269,4694.56604189269,404,456,3245,1482.5,7744.1095127877,26283.9666813128
"3666","S01003666",2009,"Scotland","Glasgow City","Glasgow",647,330,317,4067.09049981937,4067.09049981937,1662,20,3588,1603.5,7145.60060962559,85429.4829558805
"3667","S01003667",2009,"Scotland","Glasgow City","Glasgow",893,125,768,8952.97796990238,5996.30957718523,4472,620,3599,1730,5326.97469533302,130377.275387286
"3668","S01003668",2009,"Scotland","Glasgow City","Glasgow",789,175,614,7027.21672040364,7027.21672040364,3000,998,5838,802.5,5714.98196130757,179960.613302186
"3669","S01003669",2009,"Scotland","Glasgow City","Glasgow",682,200,482,4265.54386238389,4265.54386238389,859,316,2170,1487.5,6353.19366031288,424973.410483256
"3670","S01003670",2009,"Scotland","Glasgow City","Glasgow",905,385,520,4262.8732168232,4262.8732168232,1989,713,2720,1487.5,7029.33021599932,90688.5455854437
