"","zone","type","area"
"58768","E01024387","lsoa11",65151130.0302108
"58769","E01024388","lsoa11",1626558.57157065
"58770","E01024389","lsoa11",350959.046796375
"58771","E01024390","lsoa11",360393.199451888
"58772","E01024391","lsoa11",264984.550457199
"58773","E01024392","lsoa11",1085431.88065739
"58774","E01024393","lsoa11",1462485.28560245
"58775","E01024394","lsoa11",355116.513157333
"58776","E01024395","lsoa11",283783.771022019
"58777","E01024396","lsoa11",401501.688808026
"58778","E01024397","lsoa11",251860.200343063
"58779","E01024398","lsoa11",313041.736635929
"58780","E01024399","lsoa11",235353.826334036
"58781","E01024400","lsoa11",349391.833908861
"58782","E01024401","lsoa11",653146.545453549
"58783","E01024402","lsoa11",1475222.24747211
"58784","E01024403","lsoa11",714549.313117477
"58785","E01024404","lsoa11",658905.787296875
"58786","E01024405","lsoa11",581228.19335232
"58787","E01024406","lsoa11",11067848.6794932
"58788","E01024407","lsoa11",10396305.5561222
"58789","E01024408","lsoa11",940526.041059003
"58790","E01024409","lsoa11",1450319.07709178
"58791","E01024410","lsoa11",5137762.8027079
"58792","E01024411","lsoa11",7395731.57302247
"58793","E01024413","lsoa11",371308.430864147
"58794","E01024414","lsoa11",1377292.31642819
"58795","E01024415","lsoa11",570634.171784223
"58796","E01024416","lsoa11",15127627.891329
"58797","E01024417","lsoa11",9336777.36731989
"58798","E01024418","lsoa11",464846.006239052
"58799","E01024419","lsoa11",21962995.6565185
"58800","E01024420","lsoa11",27421777.2427262
"58801","E01024421","lsoa11",10029107.0245726
"58802","E01024422","lsoa11",3791813.86328209
"58803","E01024423","lsoa11",403763.217611517
"58804","E01024424","lsoa11",2562809.37171327
"58805","E01024425","lsoa11",908059.393204519
"58806","E01024426","lsoa11",5667187.82160359
"58807","E01024427","lsoa11",3070334.35090625
"58808","E01024428","lsoa11",1487299.30705428
"58809","E01024429","lsoa11",365681.838156616
"58810","E01024430","lsoa11",10526087.6095567
"58811","E01024431","lsoa11",14538243.3133216
"58812","E01024432","lsoa11",4506114.26784914
"58813","E01024433","lsoa11",9648419.76260749
"58814","E01024434","lsoa11",6019146.06101136
"58815","E01024435","lsoa11",8761968.35606367
"58816","E01024436","lsoa11",4112051.69163288
"58817","E01024437","lsoa11",9147890.71590234
"58818","E01024438","lsoa11",585798.215922826
"58819","E01024439","lsoa11",5663591.27949606
"58820","E01024440","lsoa11",10353288.4811296
"58821","E01024441","lsoa11",768323.465518854
"58822","E01024442","lsoa11",11413843.3357318
"58823","E01024443","lsoa11",762110.008807129
"58824","E01024444","lsoa11",203216.96976297
"58825","E01024445","lsoa11",615961.298801235
"58826","E01024446","lsoa11",802575.182367822
"58827","E01024447","lsoa11",561661.533229315
"58828","E01024448","lsoa11",501864.226288786
"58829","E01024449","lsoa11",1157575.67828001
"58830","E01024450","lsoa11",7283306.72810021
"58831","E01024451","lsoa11",25153573.6295403
"58832","E01024452","lsoa11",16191861.4153281
"58833","E01024453","lsoa11",2656027.40589941
"58834","E01024454","lsoa11",2623301.38009524
"58835","E01024455","lsoa11",20936484.4434645
"58836","E01024456","lsoa11",12049221.7137483
"58837","E01024457","lsoa11",1024198.18669314
"58838","E01024458","lsoa11",12529754.4729725
"58839","E01024459","lsoa11",15250912.2716475
"58840","E01024460","lsoa11",357652.712331019
"58841","E01024461","lsoa11",900616.702724451
"58842","E01024462","lsoa11",1236364.1764218
"58843","E01024463","lsoa11",958708.802089928
"58844","E01024464","lsoa11",1707818.98073242
"58845","E01024465","lsoa11",1495513.44516088
"58846","E01024466","lsoa11",972516.853922179
"58847","E01024467","lsoa11",894599.719467036
"58848","E01024468","lsoa11",385804.757338731
"58849","E01024469","lsoa11",425034.533578339
"58850","E01024470","lsoa11",544874.448857926
"58851","E01024471","lsoa11",4869773.15894527
"58852","E01024472","lsoa11",3063966.31930543
"58853","E01024473","lsoa11",515554.408280826
"58854","E01024474","lsoa11",269014.045013079
"58855","E01024475","lsoa11",316164.992484973
"58856","E01024476","lsoa11",356064.487629379
"58857","E01024477","lsoa11",324999.938694847
"58858","E01024478","lsoa11",428387.174217436
"58859","E01024479","lsoa11",806653.032553784
"58860","E01024480","lsoa11",379779.394183659
"58861","E01024481","lsoa11",494971.198280257
"58862","E01024482","lsoa11",190426.881986879
"58863","E01024483","lsoa11",7251580.08606185
"58864","E01024484","lsoa11",14609899.6495961
"58865","E01024485","lsoa11",1006522.2131934
"58866","E01024486","lsoa11",4673726.91487222
"58867","E01024487","lsoa11",1392169.14516928
"58868","E01024488","lsoa11",442943.5902481
"58869","E01024489","lsoa11",2181184.53447604
"58870","E01024490","lsoa11",34244180.0904368
"58871","E01024491","lsoa11",172289.384633566
"58872","E01024492","lsoa11",1769081.89378277
"58873","E01024493","lsoa11",169872.739515919
"58874","E01024494","lsoa11",1321192.06801255
"58875","E01024495","lsoa11",438377.507021925
"58876","E01024496","lsoa11",1453556.24499535
"58877","E01024497","lsoa11",1232360.25932778
"58878","E01024498","lsoa11",229149.919666327
"58879","E01024499","lsoa11",141821.334209265
"58880","E01024500","lsoa11",144438.188446195
"58881","E01024501","lsoa11",95634.598724695
"58882","E01024502","lsoa11",153950.300259662
"58883","E01024503","lsoa11",1298621.59434766
"58884","E01024504","lsoa11",298169.355469117
"58885","E01024505","lsoa11",274289.956096141
"58886","E01024507","lsoa11",153240.042150243
"58887","E01024508","lsoa11",348647.531778337
"58888","E01024509","lsoa11",249311.417266974
"58889","E01024510","lsoa11",368728.948327259
"58890","E01024511","lsoa11",566213.707254184
"58891","E01024512","lsoa11",218278.438597822
"58892","E01024513","lsoa11",673525.719158364
"58893","E01024514","lsoa11",272925.722611182
"58894","E01024515","lsoa11",428332.144801989
"58895","E01024516","lsoa11",628283.069023264
"58896","E01024517","lsoa11",600606.772848247
"58897","E01024518","lsoa11",461327.934362642
"58898","E01024519","lsoa11",1260986.25753021
"58899","E01024520","lsoa11",232757.827010646
"58900","E01024521","lsoa11",680804.138171813
"58901","E01024522","lsoa11",261930.318569422
"58902","E01024523","lsoa11",663167.527772926
"58903","E01024524","lsoa11",426285.56166075
"58904","E01024525","lsoa11",515458.207150889
"58905","E01024526","lsoa11",2351744.24005138
"58906","E01024527","lsoa11",923921.716956342
"58907","E01024528","lsoa11",1206841.32662767
"58908","E01024529","lsoa11",1267326.35787754
"58909","E01024530","lsoa11",4519423.57945432
"58910","E01024531","lsoa11",488045.088110151
"58911","E01024532","lsoa11",1365444.61295245
"58912","E01024533","lsoa11",12105661.1065012
"58913","E01024534","lsoa11",626400.676336073
"58914","E01024535","lsoa11",38871352.1580816
"58915","E01024536","lsoa11",15412593.3539587
"58916","E01024537","lsoa11",2168764.5691759
"58917","E01024538","lsoa11",2812074.82634626
"58918","E01024539","lsoa11",1611739.84315617
"58919","E01024540","lsoa11",1204960.22250845
"58920","E01024541","lsoa11",1899383.92353212
"58921","E01024542","lsoa11",1355917.41934753
"58922","E01024544","lsoa11",14308893.7846465
"58923","E01024545","lsoa11",31440459.5564068
"58924","E01024546","lsoa11",7236971.53027284
"58925","E01024547","lsoa11",2121284.48210515
"58926","E01024548","lsoa11",52155883.1660681
"58927","E01024549","lsoa11",68760404.6922236
"58928","E01024550","lsoa11",29405696.7743471
"58929","E01024551","lsoa11",397303.001421028
"58930","E01024552","lsoa11",1629478.62449062
"58931","E01024553","lsoa11",577986.32913319
"58932","E01024554","lsoa11",7185932.89541462
"58933","E01024555","lsoa11",19503390.3798833
"58934","E01024556","lsoa11",25770833.6113327
"58935","E01024557","lsoa11",1171237.61937592
"58936","E01024558","lsoa11",19932038.5658019
"58937","E01024559","lsoa11",184140.563599284
"58938","E01024560","lsoa11",185253.376649925
"58939","E01024561","lsoa11",574401.003352582
"58940","E01024562","lsoa11",273685.655795414
"58941","E01024563","lsoa11",312764.981062768
"58942","E01024564","lsoa11",3478672.91481704
"58943","E01024565","lsoa11",29032590.344692
"58944","E01024566","lsoa11",31037983.7651323
"58945","E01024567","lsoa11",559247.098138272
"58946","E01024568","lsoa11",6640667.12584653
"58947","E01024569","lsoa11",553739.336403041
"58948","E01024570","lsoa11",9780672.33799451
"58949","E01024571","lsoa11",3513133.35686673
"58950","E01024572","lsoa11",22076618.9551491
"58951","E01024598","lsoa11",686369.880076268
"58952","E01024599","lsoa11",229351.415000785
"58953","E01024600","lsoa11",535456.08792221
"58954","E01024601","lsoa11",349459.589180726
"58955","E01024602","lsoa11",242955.912252517
"58956","E01024603","lsoa11",183376.020181441
"58957","E01024604","lsoa11",473329.490748343
"58958","E01024605","lsoa11",271542.760831197
"58959","E01024606","lsoa11",501617.772633799
"58960","E01024608","lsoa11",467205.355257791
"58961","E01024609","lsoa11",270025.182802604
"58962","E01024610","lsoa11",476450.735819965
"58963","E01024611","lsoa11",103311.13696715
"58964","E01024612","lsoa11",265553.772148282
"58965","E01024613","lsoa11",685402.3074099
"58966","E01024614","lsoa11",267259.289428469
"58967","E01024615","lsoa11",3005434.13200571
"58968","E01024616","lsoa11",1533575.89550325
"58969","E01024618","lsoa11",23925431.0266615
"58970","E01024619","lsoa11",342639.592460519
"58971","E01024620","lsoa11",25546118.1358394
"58972","E01024621","lsoa11",318858.348958873
"58973","E01024622","lsoa11",30865681.4107148
"58974","E01024623","lsoa11",677055.979811521
"58975","E01024624","lsoa11",18470224.6871793
"58976","E01024625","lsoa11",1999613.37605879
"58977","E01024626","lsoa11",1096107.73369893
"58978","E01024627","lsoa11",710387.153484444
"58979","E01024628","lsoa11",22938525.1686522
"58980","E01024629","lsoa11",1372743.82243943
"58981","E01024630","lsoa11",616765.24896481
"58982","E01024631","lsoa11",4194380.91546914
"58983","E01024632","lsoa11",433652.632492145
"58984","E01024633","lsoa11",242304.719676231
"58985","E01024634","lsoa11",621856.083310198
"58986","E01024635","lsoa11",618674.564366654
"58987","E01024636","lsoa11",531560.243707448
"58988","E01024637","lsoa11",2235281.96417643
"58989","E01024638","lsoa11",912737.232145146
"58990","E01024639","lsoa11",547289.322747644
"58991","E01024640","lsoa11",2585380.84965903
"58992","E01024641","lsoa11",1562894.58315715
"58993","E01024642","lsoa11",575808.576842964
"58994","E01024643","lsoa11",323348.609672413
"58995","E01024644","lsoa11",417065.119336164
"58996","E01024645","lsoa11",324877.346067687
"58997","E01024646","lsoa11",275739.10494549
"58998","E01024647","lsoa11",172407.232516295
"58999","E01024648","lsoa11",161325.46903914
"59000","E01024649","lsoa11",1103185.64984377
"59001","E01024650","lsoa11",464299.316530723
"59002","E01024651","lsoa11",2294709.67741447
"59003","E01024652","lsoa11",3804192.48227243
"59004","E01024653","lsoa11",1334886.02862092
"59005","E01024654","lsoa11",575552.42204736
"59006","E01024655","lsoa11",476773.600684895
"59007","E01024656","lsoa11",557426.63311735
"59008","E01024657","lsoa11",380611.052910831
"59009","E01024658","lsoa11",184602.124827966
"59010","E01024659","lsoa11",208921.315577266
"59011","E01024660","lsoa11",220518.343849112
"59012","E01024661","lsoa11",152488.041555675
"59013","E01024662","lsoa11",472521.463744034
"59014","E01024663","lsoa11",388720.922542015
"59015","E01024664","lsoa11",352681.101852433
"59016","E01024665","lsoa11",186165.337236594
"59017","E01024666","lsoa11",212339.581321567
"59018","E01024667","lsoa11",602485.483902199
"59019","E01024668","lsoa11",239891.938115049
"59020","E01024669","lsoa11",156542.091792515
"59021","E01024670","lsoa11",210816.357404668
"59022","E01024671","lsoa11",139489.700453241
"59023","E01024672","lsoa11",1000549.05818621
"59024","E01024673","lsoa11",1168377.12408968
"59025","E01024674","lsoa11",313635.781488499
"59026","E01024675","lsoa11",2874679.2330076
"59027","E01024676","lsoa11",765372.334928236
"59028","E01024677","lsoa11",226948.63091212
"59029","E01024678","lsoa11",327201.052036352
"59030","E01024679","lsoa11",323412.995972765
"59031","E01024680","lsoa11",339737.629499809
"59032","E01024681","lsoa11",197003.533922735
"59033","E01024682","lsoa11",737023.517090214
"59034","E01024683","lsoa11",186396.402149822
"59035","E01024684","lsoa11",395419.704345965
"59036","E01024685","lsoa11",315590.86184045
"59037","E01024686","lsoa11",386021.281203378
"59038","E01024687","lsoa11",575980.423329576
"59039","E01024688","lsoa11",1357975.76222111
"59040","E01024689","lsoa11",648139.957456974
"59041","E01024690","lsoa11",771945.144949768
"59042","E01024691","lsoa11",2127534.4742518
"59043","E01024692","lsoa11",396332.803804059
"59044","E01024693","lsoa11",310897.516843175
"59045","E01024694","lsoa11",1095666.48631782
"59046","E01024695","lsoa11",217269.377002485
"59047","E01024696","lsoa11",1304128.23621091
"59048","E01024697","lsoa11",225377.980994082
"59049","E01024698","lsoa11",656111.4618102
"59050","E01024699","lsoa11",392416.552127699
"59051","E01024700","lsoa11",419552.383929451
"59052","E01024701","lsoa11",24784772.3263821
"59053","E01024702","lsoa11",1846248.28051527
"59054","E01024703","lsoa11",27160466.5487369
"59055","E01024704","lsoa11",5072172.4140128
"59056","E01024705","lsoa11",308070.268706765
"59057","E01024706","lsoa11",376724.242294923
"59058","E01024707","lsoa11",276171.312732498
"59059","E01024708","lsoa11",924754.595308179
"59060","E01024709","lsoa11",425740.093388771
"59061","E01024710","lsoa11",654985.735555287
"59062","E01024711","lsoa11",348577.980209316
"59063","E01024712","lsoa11",622417.475009525
"59064","E01024713","lsoa11",518146.457329466
"59065","E01024714","lsoa11",906300.405856891
"59066","E01024715","lsoa11",367421.773963029
"59067","E01024716","lsoa11",848067.381832676
"59068","E01024717","lsoa11",4581886.46100223
"59069","E01024718","lsoa11",553324.473676134
"59070","E01024719","lsoa11",5305374.81663269
"59071","E01024720","lsoa11",473763.399380497
"59072","E01024721","lsoa11",4326121.63135272
"59073","E01024722","lsoa11",355454.198331918
"59074","E01024723","lsoa11",18710521.5887112
"59075","E01024724","lsoa11",7058016.4442077
"59076","E01024725","lsoa11",1211726.57925925
"59077","E01024726","lsoa11",861574.005263515
"59078","E01024727","lsoa11",12269009.9358105
"59079","E01024728","lsoa11",3214196.05286954
"59080","E01024729","lsoa11",476147.62592452
"59081","E01024730","lsoa11",432672.255072698
"59082","E01024731","lsoa11",1183421.36312082
"59083","E01024732","lsoa11",1456974.56690988
"59084","E01024733","lsoa11",448680.981900241
"59085","E01024734","lsoa11",997011.821834699
"59086","E01024735","lsoa11",1232134.3364427
"59087","E01024736","lsoa11",2460041.19949368
"59088","E01024737","lsoa11",744915.510373371
"59089","E01024740","lsoa11",5471180.59973175
"59090","E01024741","lsoa11",284414.669289246
"59091","E01024742","lsoa11",1584701.47678662
"59092","E01024743","lsoa11",3087539.78010611
"59093","E01024744","lsoa11",16105951.2101146
"59094","E01024745","lsoa11",12474942.2735733
"59095","E01024746","lsoa11",16008565.7201942
"59096","E01024747","lsoa11",405408.937251241
"59097","E01024748","lsoa11",1040731.86511829
"59098","E01024749","lsoa11",248693.566495054
"59099","E01024750","lsoa11",539369.10446426
"59100","E01024751","lsoa11",2636986.95858022
"59101","E01024752","lsoa11",2050901.25209369
"59102","E01024753","lsoa11",1579009.51926418
"59103","E01024754","lsoa11",13370995.7009586
"59104","E01024755","lsoa11",9242373.58628893
"59105","E01024756","lsoa11",255984.385177161
"59106","E01024757","lsoa11",669354.479850047
"59107","E01024758","lsoa11",2962117.42978248
"59108","E01024760","lsoa11",528868.351837643
"59109","E01024761","lsoa11",1131500.31794135
"59110","E01024762","lsoa11",1457521.27071234
"59111","E01024763","lsoa11",229862.800472713
"59112","E01024764","lsoa11",346268.360387498
"59113","E01024765","lsoa11",276087.358816843
"59114","E01024766","lsoa11",942474.390953648
"59115","E01024767","lsoa11",574624.71617455
"59116","E01024768","lsoa11",1831073.1827212
"59117","E01024771","lsoa11",1324210.74766908
"59118","E01024772","lsoa11",544605.521781935
"59119","E01024773","lsoa11",535218.812994945
"59120","E01024774","lsoa11",5627575.2383377
"59121","E01024775","lsoa11",300513.485841152
"59122","E01024776","lsoa11",323344.070180406
"59123","E01024777","lsoa11",227676.797072125
"59124","E01024778","lsoa11",270270.679366776
"59125","E01024779","lsoa11",251273.916831486
