"zone","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016"
"E01017857","lsoa01",15.53067,12.84416,12.32509,12.83525,12.95656,12.24953,9.424142,11.12808
"E01017858","lsoa01",15.50919,12.75886,11.87763,12.16692,12.24958,11.82116,9.122188,10.65757
"E01017859","lsoa01",14.4478633333333,12.11284,11.16432,11.1241633333333,11.0569233333333,10.95526,8.59924733333333,10.1483726666667
"E01017860","lsoa01",14.75437,12.28904,11.26329,11.25513,11.16567,11.0084,8.641113,10.36298
"E01017861","lsoa01",14.36475,12.01388,11.13392,11.23622,11.30256,11.08917,8.661983,10.25233
"E01017862","lsoa01",13.40054,11.39352,10.66315,10.55011,10.6345,10.4883333333333,8.304228,9.38649633333333
"E01017863","lsoa01",14.36475,12.01388,11.13392,11.23622,11.30256,11.08917,8.661983,10.25233
"E01017864","lsoa01",14.7755,12.32045,11.41126,11.45931,11.75218,11.51796,9.071827,10.61405
"E01017865","lsoa01",14.92261,12.31119,11.30862,11.40382,11.61737,11.41902,9.162226,10.504
"E01017866","lsoa01",14.5158323076923,11.9933446153846,11.2292753846154,11.5553238461538,11.7054238461538,11.7556692307692,9.22677815384615,10.1364039230769
"E01017867","lsoa01",15.14457,12.49241,11.96414,12.85885,12.91465,12.94465,10.37702,10.80938
"E01017868","lsoa01",15.14189,12.47309,12.27098,13.08228,13.31682,13.15546,10.53727,11.18569
"E01017869","lsoa01",13.286276,11.275174,10.732942,10.479908,10.563124,10.407786,8.2751628,9.4079258
"E01017870","lsoa01",13.7021575,11.6314625,10.927775,10.8662375,10.8971175,10.81432,8.61963,9.84285125
"E01017871","lsoa01",13.517955,11.45402,10.77881,10.63241,10.68379,10.599325,8.50175,9.7042895
"E01017872","lsoa01",13.243784,11.264552,10.742414,10.523674,10.63177,10.449302,8.3511802,9.4545242
"E01017873","lsoa01",13.64748,11.57274,10.874635,10.800745,10.83625,10.84933,8.799067,9.9557615
"E01017874","lsoa01",13.19766,11.21492,10.76827,10.48512,10.61447,10.41445,8.324905,9.349478
"E01017875","lsoa01",13.4860207692308,11.3088161538462,10.7102107692308,10.7947969230769,10.9764507692308,11.0479523076923,8.44142746153846,9.38692553846154
"E01017876","lsoa01",14.362865,11.84553,10.976855,11.21664,11.40031,11.43457,9.0212405,10.049569
"E01017877","lsoa01",14.55269,11.958922,11.276562,11.825948,12.085206,11.77047,9.3002724,10.013075
"E01017878","lsoa01",12.7722587719298,10.83529,10.4129015789474,10.4403835087719,10.6258022807018,10.6049935087719,8.21168345614035,8.96766071929825
"E01017879","lsoa01",13.69425,11.61137,11.04226,10.86768,10.89191,10.71808,8.717353,10.46291
"E01017880","lsoa01",13.96139,11.83197,10.96569,10.92827,10.92564,10.93435,8.691371,10.09922
"E01017881","lsoa01",13.96139,11.83197,10.96569,10.92827,10.92564,10.93435,8.691371,10.09922
"E01017882","lsoa01",13.9229,11.78343,11.11962,10.98357,11.03505,10.7843,8.617404,10.34434
"E01017883","lsoa01",14.0741,11.84454,11.11638,10.95405,10.97522,10.77306,8.521515,10.39734
"E01017884","lsoa01",13.9229,11.78343,11.11962,10.98357,11.03505,10.7843,8.617404,10.34434
"E01017885","lsoa01",12.8640766666667,10.9209005555556,10.4255283333333,10.30968,10.5277177777778,10.333482,8.34439694444444,9.1890705
"E01017886","lsoa01",13.03245,10.9927458823529,10.5495617647059,10.4305370588235,10.5854123529412,10.4269135294118,8.41611505882353,9.33408464705882
"E01017887","lsoa01",13.09711,11.0342866666667,10.55735,10.4637233333333,10.6185133333333,10.51749,8.522467,9.35370066666667
"E01017888","lsoa01",13.0363568181818,11.0111959090909,10.5468654545455,10.3715840909091,10.5216095454545,10.3652036363636,8.34278390909091,9.276409
"E01017889","lsoa01",14.92843,12.11334,11.34732,11.52438,11.66799,11.63788,9.476125,10.82716
"E01017890","lsoa01",14.37592,11.6947,10.98673,11.05762,11.24744,11.15946,8.828702,10.06375
"E01017891","lsoa01",14.92843,12.11334,11.34732,11.52438,11.66799,11.63788,9.476125,10.82716
"E01017892","lsoa01",13.73879,11.486275,10.84353,10.83869,11.01028,11.01944,8.451335,9.564337
"E01017893","lsoa01",14.43246,11.82884,11.23008,11.45832,11.73485,11.51635,9.192236,10.35651
"E01017894","lsoa01",14.44987,11.84735,11.09409,11.263275,11.502905,11.574215,9.0790155,10.1272785
"E01017895","lsoa01",14.83029,12.16017,11.45926,11.70321,11.97893,12.28494,10.23705,10.80233
"E01017896","lsoa01",14.6075,12.05111,12.01214,12.48331,12.74632,12.55383,9.433703,10.29952
"E01017897","lsoa01",14.92843,12.11334,11.34732,11.52438,11.66799,11.63788,9.476125,10.82716
"E01017898","lsoa01",14.66275,12.00026,11.51979,12.16011,12.2226,12.23573,9.580618,10.48991
"E01017899","lsoa01",14.90817,12.39874,11.58344,11.61459,11.78318,11.5677,9.266217,10.9681
"E01017900","lsoa01",14.43935,12.10861,11.21347,11.2273,11.276,11.3705,9.04625,10.3665
"E01017901","lsoa01",14.56793,12.18615,11.34334,11.25919,11.28709,11.11446,8.755092,10.81743
"E01017902","lsoa01",14.26082,11.97596,11.1448,11.03417,11.07019,10.94987,8.60227,10.32878
"E01017903","lsoa01",14.98025,12.3948,11.46304,11.71123,11.8855,11.4861,8.961379,10.53599
"E01017904","lsoa01",15.53067,12.84416,12.32509,12.83525,12.95656,12.24953,9.424142,11.12808
"E01017905","lsoa01",15.53067,12.84416,12.32509,12.83525,12.95656,12.24953,9.424142,11.12808
"E01017906","lsoa01",15.88675,12.79891,11.63487,11.86295,12.13694,11.49703,8.976721,10.60879
"E01017907","lsoa01",15.88675,12.79891,11.63487,11.86295,12.13694,11.49703,8.976721,10.60879
"E01017908","lsoa01",15.49244,12.69631,11.36341,11.41335,11.58239,11.53278,9.085016,10.25653
"E01017909","lsoa01",15.48856,12.69943,11.75953,12.17812,12.24732,12.08834,9.656868,10.36545
"E01017910","lsoa01",15.60027,12.77408,11.6705,11.86915,12.07014,11.70199,9.383791,10.54477
"E01017911","lsoa01",15.88675,12.79891,11.63487,11.86295,12.13694,11.49703,8.976721,10.60879
"E01017912","lsoa01",14.98025,12.3948,11.46304,11.71123,11.8855,11.4861,8.961379,10.53599
"E01017913","lsoa01",14.98025,12.3948,11.46304,11.71123,11.8855,11.4861,8.961379,10.53599
"E01017914","lsoa01",14.3867125,11.9688475,10.9821225,11.0570575,11.23437,11.04174,8.653144,9.590383
"E01017915","lsoa01",13.491962,11.28482,10.6618146666667,10.8374773333333,11.1586506666667,10.7900200666667,8.4686614,9.06124546666667
"E01017916","lsoa01",12.945015,11.06547,10.58841625,10.64950375,10.87718,10.83916375,8.4886345,9.138057625
"E01017917","lsoa01",13.8344925,11.482705,11.0603225,11.5492,11.8502325,11.39929,9.05164325,9.4236305
"E01017918","lsoa01",13.81947,11.51495,10.81195,11.04419,11.24622,11.07859,9.084322,9.470897
"E01017919","lsoa01",15.13403,12.52182,11.57376,11.57248,11.62262,11.48336,9.010231,11.0271
"E01017920","lsoa01",14.22347,11.98526,11.13958,11.03213,11.0175,10.87453,8.514622,10.35703
"E01017921","lsoa01",14.77386,12.28482,11.33416,11.37298,11.26664,11.14543,8.655136,10.32928
"E01017922","lsoa01",14.471,12.0886,11.3063,11.2769,11.23912,11.08919,8.666013,10.54305
"E01017923","lsoa01",15.50919,12.75886,11.87763,12.16692,12.24958,11.82116,9.122188,10.65757
"E01017924","lsoa01",15.13403,12.52182,11.57376,11.57248,11.62262,11.48336,9.010231,11.0271
"E01017925","lsoa01",14.90817,12.39874,11.58344,11.61459,11.78318,11.5677,9.266217,10.9681
"E01017926","lsoa01",14.90817,12.39874,11.58344,11.61459,11.78318,11.5677,9.266217,10.9681
"E01017927","lsoa01",14.56793,12.18615,11.34334,11.25919,11.28709,11.11446,8.755092,10.81743
"E01017928","lsoa01",14.56793,12.18615,11.34334,11.25919,11.28709,11.11446,8.755092,10.81743
"E01017929","lsoa01",13.71494,11.24618,10.83314,10.72886,10.96322,10.40143,8.512119,9.688466
"E01017930","lsoa01",13.6995775,11.2658775,10.7270625,10.7311325,10.972685,10.6749825,8.698968,9.59645075
"E01017931","lsoa01",13.4176,11.1449,10.67022,10.58981,10.79189,10.66735,8.62835,9.429756
"E01017932","lsoa01",13.25835,11.050978,10.916218,10.888674,10.92331,10.1304374,8.1422192,9.2127624
"E01017933","lsoa01",14.01623,11.4014,10.86252,10.83125,11.07131,10.48399,8.513453,9.747788
"E01017934","lsoa01",14.68048,12.31981,11.611065,11.70547,12.68014,12.61019,9.9377415,10.868835
"E01017935","lsoa01",14.48746,12.18891,11.38956,11.52686,11.76568,11.65232,9.223427,10.45502
"E01017936","lsoa01",14.1848566666667,11.9384966666667,11.3457233333333,11.40594,11.5431866666667,11.44161,8.95119966666667,10.2433433333333
"E01017937","lsoa01",13.94423,11.8756,11.149795,10.917715,10.90201,10.889575,8.633976,9.983973
"E01017938","lsoa01",14.0741,11.84454,11.11638,10.95405,10.97522,10.77306,8.521515,10.39734
"E01017939","lsoa01",14.5264866666667,12.23915,11.6115566666667,11.7216433333333,12.26934,12.3173333333333,9.69401633333333,10.5813433333333
"E01017940","lsoa01",15.25636,12.54439,11.93186,12.1379,12.35022,12.84033,10.17318,10.93252
"E01017941","lsoa01",15.14189,12.47309,12.27098,13.08228,13.31682,13.15546,10.53727,11.18569
"E01017942","lsoa01",13.82368,11.74871,11.18679,11.10816,11.10101,10.95006,8.713621,10.5046
"E01017943","lsoa01",15.33004,13.42833,11.58223,12.31643,11.96684,11.81388,9.523522,10.51911
"E01017944","lsoa01",15.23315,13.35847,11.46563,12.1958,11.83238,11.71842,9.391603,10.36835
"E01017945","lsoa01",15.359085,13.35718,11.376585,12.09809,11.74856,11.59964,9.33568,10.346395
"E01017946","lsoa01",15.23315,13.35847,11.46563,12.1958,11.83238,11.71842,9.391603,10.36835
"E01017947","lsoa01",15.01992,13.11608,11.18262,12.25008,11.96465,11.4702,9.078819,9.976823
"E01017948","lsoa01",14.96946,13.23385,12.48051,14.10216,13.84985,13.09838,10.00197,10.42854
"E01017949","lsoa01",15.32622,13.18498,11.5295,12.26047,11.99496,11.73424,9.499455,10.45786
"E01017950","lsoa01",15.32622,13.18498,11.5295,12.26047,11.99496,11.73424,9.499455,10.45786
"E01017951","lsoa01",15.18316,13.43922,11.25143,11.76603,11.42845,11.29828,9.240326,10.40544
"E01017952","lsoa01",15.18316,13.43922,11.25143,11.76603,11.42845,11.29828,9.240326,10.40544
"E01017953","lsoa01",15.18316,13.43922,11.25143,11.76603,11.42845,11.29828,9.240326,10.40544
"E01017954","lsoa01",15.54511,13.63821,11.34078,11.98079,11.57225,11.37173,9.28287,10.48288
"E01017955","lsoa01",15.18316,13.43922,11.25143,11.76603,11.42845,11.29828,9.240326,10.40544
"E01017956","lsoa01",14.7270125,12.943425,11.018435,11.8168625,11.484645,11.496605,9.4937855,9.962981
"E01017957","lsoa01",15.32622,13.18498,11.5295,12.26047,11.99496,11.73424,9.499455,10.45786
"E01017958","lsoa01",15.55285,13.22727,11.28316,11.92454,11.64756,11.44561,9.19774,9.910499
"E01017959","lsoa01",14.42571,12.69364,11.13434,11.59615,11.2998,11.02054,8.940145,10.16377
"E01017960","lsoa01",14.11403,12.50032,10.76486,11.37038,11.025,11.25478,9.307671,9.900287
"E01017961","lsoa01",14.42571,12.69364,11.13434,11.59615,11.2998,11.02054,8.940145,10.16377
"E01017962","lsoa01",14.53366,12.84417,11.30692,11.99502,11.62663,11.39155,9.012078,9.973885
"E01017963","lsoa01",14.06888,12.39755,10.95077,11.58646,11.2061,11.1344,9.137233,10.12185
"E01017964","lsoa01",14.42571,12.69364,11.13434,11.59615,11.2998,11.02054,8.940145,10.16377
"E01017965","lsoa01",15.47823,13.3458,11.4921,12.117,11.77675,11.44923,9.324819,10.57304
"E01017966","lsoa01",15.1153,13.10703,11.43524,12.06029,11.81617,11.41103,9.251087,10.21854
"E01017967","lsoa01",15.02241,13.13381,11.27491,11.89344,11.56164,11.27154,9.252353,10.37482
"E01017968","lsoa01",14.89923,12.96503,11.28591,11.78582,11.51102,11.18029,9.098549,10.33896
"E01017969","lsoa01",14.89923,12.96503,11.28591,11.78582,11.51102,11.18029,9.098549,10.33896
"E01017970","lsoa01",15.33004,13.42833,11.58223,12.31643,11.96684,11.81388,9.523522,10.51911
"E01017971","lsoa01",15.06984,13.44508,11.87372,13.2085,12.73031,12.41801,9.939101,10.30053
"E01017972","lsoa01",15.60973,13.64679,11.40002,12.23138,11.82034,11.4924,9.230694,10.17434
"E01017973","lsoa01",15.3593,13.59961,11.44791,12.13231,11.767,11.52011,9.410304,10.65701
"E01017974","lsoa01",15.3593,13.59961,11.44791,12.13231,11.767,11.52011,9.410304,10.65701
"E01017975","lsoa01",15.1381,13.45805,11.51542,12.86903,12.45873,12.42171,10.22369,10.87125
"E01017976","lsoa01",15.20206,13.55089,12.27523,13.61628,13.34717,13.11317,10.56047,10.93392
"E01017977","lsoa01",15.3593,13.59961,11.44791,12.13231,11.767,11.52011,9.410304,10.65701
"E01017978","lsoa01",15.1381,13.45805,11.51542,12.86903,12.45873,12.42171,10.22369,10.87125
"E01017979","lsoa01",15.1381,13.45805,11.51542,12.86903,12.45873,12.42171,10.22369,10.87125
"E01017980","lsoa01",15.1381,13.45805,11.51542,12.86903,12.45873,12.42171,10.22369,10.87125
"E01017981","lsoa01",16.00312,13.50109,11.47365,12.33039,11.98229,11.59112,9.360526,10.25744
"E01017982","lsoa01",16.00312,13.50109,11.47365,12.33039,11.98229,11.59112,9.360526,10.25744
"E01017983","lsoa01",16.00312,13.50109,11.47365,12.33039,11.98229,11.59112,9.360526,10.25744
"E01017984","lsoa01",14.65828,12.7991233333333,10.9414633333333,11.62795,11.2936766666667,11.3880433333333,9.46494266666667,9.89777133333333
"E01017985","lsoa01",15.00876,12.89398,11.14934,11.59301,11.36872,11.11466,9.06478,9.89026
"E01017986","lsoa01",15.55285,13.22727,11.28316,11.92454,11.64756,11.44561,9.19774,9.910499
"E01017987","lsoa01",15.47823,13.3458,11.4921,12.117,11.77675,11.44923,9.324819,10.57304
"E01017988","lsoa01",15.6362,13.25181,11.51849,12.34217,12.09524,11.84344,9.582367,10.26245
"E01017989","lsoa01",15.61524,13.4679,11.66731,12.49461,12.16436,11.82011,9.590732,10.89701
"E01017990","lsoa01",15.61524,13.4679,11.66731,12.49461,12.16436,11.82011,9.590732,10.89701
"E01017991","lsoa01",15.61524,13.4679,11.66731,12.49461,12.16436,11.82011,9.590732,10.89701
"E01017992","lsoa01",14.89923,12.96503,11.28591,11.78582,11.51102,11.18029,9.098549,10.33896
"E01017993","lsoa01",14.57143,12.76215,11.10894,11.9088,11.65543,11.25559,9.12298,9.877293
"E01017994","lsoa01",14.49968,12.70537,11.0014,11.52198,11.25401,11.13577,9.112926,10.00072
"E01017995","lsoa01",14.245005,12.515375,10.896175,11.530575,11.23577,11.3582,9.3322385,9.962897
"E01017996","lsoa01",15.1153,13.10703,11.43524,12.06029,11.81617,11.41103,9.251087,10.21854
"E01017997","lsoa01",15.48502,13.35589,11.28754,12.00038,11.66474,11.48086,9.279757,10.32444
"E01017998","lsoa01",15.47823,13.3458,11.4921,12.117,11.77675,11.44923,9.324819,10.57304
"E01017999","lsoa01",15.02241,13.13381,11.27491,11.89344,11.56164,11.27154,9.252353,10.37482
"E01018000","lsoa01",15.47823,13.3458,11.4921,12.117,11.77675,11.44923,9.324819,10.57304
"E01018001","lsoa01",15.47823,13.3458,11.4921,12.117,11.77675,11.44923,9.324819,10.57304
"E01018002","lsoa01",14.3801466666667,12.6185066666667,10.9747833333333,11.6898666666667,11.51752,11.3525766666667,9.35422633333333,9.921049
"E01018003","lsoa01",14.3217,12.52746,10.79171,11.62125,11.33134,11.70874,9.759145,10.07536
"E01018004","lsoa01",14.74806,12.828445,11.168705,11.78626,11.592655,11.450745,9.2862555,9.8759665
"E01018005","lsoa01",15.6362,13.25181,11.51849,12.34217,12.09524,11.84344,9.582367,10.26245
"E01018006","lsoa01",15.54511,13.63821,11.34078,11.98079,11.57225,11.37173,9.28287,10.48288
"E01018007","lsoa01",15.54511,13.63821,11.34078,11.98079,11.57225,11.37173,9.28287,10.48288
"E01018008","lsoa01",15.72052,13.47298,11.47882,12.1477,11.78778,11.55394,9.363681,10.45745
"E01018009","lsoa01",15.72052,13.47298,11.47882,12.1477,11.78778,11.55394,9.363681,10.45745
"E01018010","lsoa01",15.72052,13.47298,11.47882,12.1477,11.78778,11.55394,9.363681,10.45745
"E01018011","lsoa01",13.0756825,11.97642225,10.4114755,11.38435925,10.75792875,11.3065165,9.580409575,9.707311325
"E01018012","lsoa01",13.22956,12.15415,10.55878,11.61649,10.97758,11.72473,9.95726,9.94067
"E01018013","lsoa01",13.30418375,12.17168875,10.46069875,11.49084625,10.88370125,11.327525,9.737498,9.758893125
"E01018014","lsoa01",13.26383,12.10364,10.39874,11.18537,10.57214,10.88088,9.320077,9.652739
"E01018015","lsoa01",12.9063533333333,11.992364,10.275854,11.2755146666667,10.620438,11.258344,9.6572778,9.74504826666667
"E01018016","lsoa01",13.2218,12.07225,10.38208,11.33583,10.69711,11.279,9.894189,9.851036
"E01018017","lsoa01",12.8852716666667,11.8160670833333,10.1732954166667,11.04934625,10.4033925,10.7638525,9.1418005,9.33379220833333
"E01018018","lsoa01",13.246271,11.949647,10.268976,10.9013,10.259398,10.1817383,8.6481491,9.0830806
"E01018019","lsoa01",13.487186,11.987016,10.297208,10.989636,10.415728,10.433724,9.0059778,9.252179
"E01018020","lsoa01",12.4658981481481,11.9369712962963,10.0709683703704,11.0240607407407,10.3871681851852,11.0565647407407,9.47974288888889,9.56703174074074
"E01018021","lsoa01",12.7090725,12.0536,10.1527525,11.1118925,10.45754,11.164085,9.72407175,9.699138
"E01018022","lsoa01",12.5688916666667,11.9421366666667,10.1532188888889,10.9525822222222,10.3744488888889,10.8660877777778,9.30200222222222,9.58465155555556
"E01018023","lsoa01",12.9745230769231,11.8511228205128,10.2605625641026,11.0445633333333,10.4320061538462,10.7259231538462,9.07800115384615,9.37992133333333
"E01018024","lsoa01",12.5952944444444,12.0157585185185,10.1247111111111,11.2517488888889,10.4978196296296,11.3560955555556,9.855195,9.75710988888889
"E01018025","lsoa01",13.9212,12.43011,10.7016,11.45046,10.93836,10.69188,10.32385,9.872456
"E01018026","lsoa01",13.0990822222222,12.1695183333333,10.3450527777778,11.4319305555556,10.8870844444444,11.4507011111111,9.88743766666667,9.790598
"E01018027","lsoa01",13.0436,12.2005283333333,10.2815066666667,11.295145,10.5904133333333,11.2849683333333,9.97531183333333,10.0266653333333
"E01018028","lsoa01",13.408215,12.284815,10.430855,11.519955,10.905485,11.34803,10.060187,9.9319105
"E01018029","lsoa01",13.28139,12.30081,10.38577,11.33894,10.59676,11.19049,10.26783,9.954599
"E01018030","lsoa01",14.06932,12.49412,10.56639,11.22415,10.68126,10.59812,10.29941,9.977865
"E01018031","lsoa01",13.3590033333333,12.288075,10.4575566666667,11.50638,10.9464966666667,11.4534966666667,9.8255685,9.81925216666667
"E01018032","lsoa01",13.71909,12.34932,10.46038,11.42729,10.83073,11.07914,9.872394,9.848481
"E01018033","lsoa01",14.06932,12.49412,10.56639,11.22415,10.68126,10.59812,10.29941,9.977865
"E01018034","lsoa01",13.001316,12.131676,10.300563,11.336064,10.679278,11.165984,9.591717,9.6164307
"E01018035","lsoa01",13.3805944736842,12.2902189473684,10.4763518421053,11.5249755263158,10.8241586842105,10.9972560526316,9.34217568421053,9.46425536842105
"E01018036","lsoa01",12.6941086666667,11.927964,10.261354,11.0939833333333,10.5737706666667,11.289114,9.6531792,9.77248
"E01018037","lsoa01",12.8254715384615,12.0055092307692,10.32515,11.1485053846154,10.6314584615385,11.2784238461538,9.80840884615385,9.95720707692308
"E01018038","lsoa01",12.842368,12.0239726666667,10.25578,11.078124,10.517786,11.0885793333333,9.523846,9.7465718
"E01018039","lsoa01",12.76069,12.08503,10.2315566666667,11.2156333333333,10.58794,11.2230883333333,9.52474983333333,9.66638083333333
"E01018040","lsoa01",12.8529925,12.026685,10.2116675,11.2343875,10.50521,11.091855,9.895038,9.632984
"E01018041","lsoa01",12.7952121052632,12.0249257894737,10.1928194736842,11.2426542105263,10.5047357894737,11.1336226315789,9.61750826315789,9.56365657894737
"E01018042","lsoa01",12.89838,12.22296,10.24901,10.96912,10.25033,10.42766,9.63765,9.62175
"E01018043","lsoa01",12.7040222222222,12.11891,10.1619055555556,11.1962988888889,10.4564444444444,11.1800855555556,9.80485788888889,9.75392888888889
"E01018044","lsoa01",12.4687473170732,11.9990548780488,10.0268076097561,11.2105551219512,10.4101526829268,11.260012195122,9.67615770731707,9.63789687804878
