"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"5751","S01012256",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1028,30,998,23261.5015145288,1346.73854123302,6650,5942,957,4913,949.588602858759,385157.455878971
"5752","S01012257",2016,"Scotland","Scottish Borders","Galashiels and Peebles",903,55,848,23860.2731105569,963.374619964984,5721,4029,2356,4546.5,1154.86276779771,311690.82952141
"5753","S01012258",2016,"Scotland","Scottish Borders","Galashiels and Peebles",751,10,741,24898.7668765954,797.324623213639,6462,6729,1618,5258,1267.53971722328,319148.611694939
"5754","S01012259",2016,"Scotland","Scottish Borders","Galashiels and Peebles",688,5,683,24751.7178216026,671.050625472063,5540,6896,4786,5300.5,1380.32047804678,479960.67010205
"5755","S01012260",2016,"Scotland","Scottish Borders","Galashiels and Peebles",887,55,832,24041.615253318,732.355280105936,4399,4831,2947,4546.5,1318.70158960839,383221.556806076
"5756","S01012261",2016,"Scotland","Scottish Borders","Galashiels and Peebles",919,15,904,19046.706981527,5355.27880072847,6935,5753,330,4865,140.592516135805,256182.266063538
"5757","S01012262",2016,"Scotland","Scottish Borders","Galashiels and Peebles",901,70,831,12785.9048931943,11797.0328679202,4428,4170,251,5653,144.401818189879,226622665.091287
"5758","S01012263",2016,"Scotland","Scottish Borders","Galashiels and Peebles",711,75,636,12952.9870550207,11525.5549264014,5881,2190,1383,5310,177.206769105249,361081.222699888
"5759","S01012264",2016,"Scotland","Scottish Borders","Galashiels and Peebles",460,35,425,15992.3426486971,8624.39462865072,6737,4237,2333,5314,391.116420973494,521288.118943245
"5760","S01012265",2016,"Scotland","Scottish Borders","Galashiels and Peebles",775,85,690,15559.6640126693,9180.82873242513,6844,2306,2404,4764.5,410.345907954809,195785.757989483
"5761","S01012266",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1135,95,1040,16082.3826941609,8842.70835394725,5520,5572,4136,4764.5,467.783445612911,339389.109020749
"5762","S01012267",2016,"Scotland","Scottish Borders","Galashiels and Peebles",694,25,669,16257.5324212943,8576.77266838284,6131,6067,4169,5057,491.759992593973,391611.690911679
"5763","S01012268",2016,"Scotland","Scottish Borders","Galashiels and Peebles",645,25,620,8065.09488156717,8065.09488156717,5722,4922,446,4159,497.953962270333,70249671.5856434
"5764","S01012269",2016,"Scotland","Scottish Borders","Galashiels and Peebles",994,60,934,8418.67546979341,8418.67546979341,6082,6273,5211,3319.5,519.164542259817,489796.64219575
"5765","S01012270",2016,"Scotland","Scottish Borders","Galashiels and Peebles",772,70,702,8889.05550159994,8889.05550159994,4475,3184,4561,3319.5,450.163470543119,203486.318838477
"5766","S01012271",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1276,45,1231,14609.5501513641,14609.5501513641,5252,3627,50,5715,55.0932658161269,226223852.689861
"5767","S01012272",2016,"Scotland","Scottish Borders","Galashiels and Peebles",713,45,668,9491.63569522779,9491.63569522779,5884,3846,1991,5442,103.313953760615,452497.231922032
"5768","S01012273",2016,"Scotland","Scottish Borders","Galashiels and Peebles",796,65,731,4489.86204953403,4489.86204953403,6498,6201,703,5582,148.835712949582,46536396.9882309
"5769","S01012274",2016,"Scotland","Scottish Borders","Galashiels and Peebles",888,100,788,421.756963012483,421.756963012483,4801,3719,2627,4309,2770.84466726286,353246.978557421
"5770","S01012275",2016,"Scotland","Scottish Borders","Galashiels and Peebles",806,120,686,293.524508914877,293.524508914877,194,1189,6548,4227.5,3128.63975877965,259935.197560939
"5771","S01012276",2016,"Scotland","Scottish Borders","Galashiels and Peebles",966,110,856,1021.84467325503,1021.84467325503,1525,2782,3371,4227.5,2141.12419762311,369005.898023068
"5772","S01012277",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1059,90,969,1797.09306204039,1797.09306204039,2891,3821,2231,4787,1161.53715296035,494441.750106864
"5773","S01012278",2016,"Scotland","Scottish Borders","Galashiels and Peebles",680,100,580,249.961840557514,249.961840557514,185,2550,6761,4021.5,3146.0356152689,255605.822624526
"5774","S01012279",2016,"Scotland","Scottish Borders","Galashiels and Peebles",725,100,625,648.962810205897,648.962810205897,3861,2024,5741,4227.5,2639.86976558952,108968.351227457
"5775","S01012280",2016,"Scotland","Scottish Borders","Galashiels and Peebles",935,135,800,890.049770358222,890.049770358222,5780,3432,4102,5021,2187.16652362201,221495.83999996
"5776","S01012281",2016,"Scotland","Scottish Borders","Galashiels and Peebles",671,75,596,504.125896014202,504.125896014202,3243,2468,6416,4227.5,2787.79295531581,116535.281124067
"5777","S01012282",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1111,65,1046,1733.18779107434,1733.18779107434,4598,5945,1248,4638,2035.72084687716,7940994.31004751
"5778","S01012283",2016,"Scotland","Scottish Borders","Galashiels and Peebles",869,90,779,800.724906635954,800.724906635954,4348,5798,4430,4021.5,2630.82939744249,313994.687844488
"5779","S01012284",2016,"Scotland","Scottish Borders","Galashiels and Peebles",755,115,640,745.852624194101,745.852624194101,448,2055,5923,4021.5,2741.59072131742,311277.859782794
"5780","S01012285",2016,"Scotland","Scottish Borders","Galashiels and Peebles",529,30,499,857.849580467245,857.849580467245,2589,4059,4148,4021.5,2621.35642496406,327050.464072116
"5781","S01012286",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1003,155,848,1975.08987987754,1975.08987987754,3070,2535,1628,4058,1913.71414043395,522008.980780087
"5782","S01012287",2016,"Scotland","Scottish Borders","Galashiels and Peebles",885,260,625,2039.4299756243,2039.4299756243,751,2299,3950,4058,2119.53700373325,172222.325874105
"5783","S01012288",2016,"Scotland","Scottish Borders","Galashiels and Peebles",788,185,603,1518.53646174621,1518.53646174621,606,2558,2513,2457,2353.05087501667,159108.250348472
"5784","S01012289",2016,"Scotland","Scottish Borders","Galashiels and Peebles",848,65,783,4693.97536618535,4693.97536618535,6935,6045,727,4698,1149.50483745417,3195585.7852161
"5785","S01012290",2016,"Scotland","Scottish Borders","Galashiels and Peebles",600,55,545,6964.05054539544,6964.05054539544,4051,2922,2234,2960,525.757544501464,296037.993176784
"5786","S01012291",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1085,45,1040,5658.93894333068,5658.93894333068,6778,5781,1790,3988,1187.46606444406,400847.205867646
"5787","S01012292",2016,"Scotland","Scottish Borders","Galashiels and Peebles",772,30,742,5283.78918321123,5283.78918321123,6241,6641,4891,3852,1394.98776973069,759941.974699611
"5788","S01012293",2016,"Scotland","Scottish Borders","Galashiels and Peebles",480,45,435,2606.11446810904,2606.11446810904,6432,6254,999,3907,1818.53348123111,309011.308021103
"5789","S01012294",2016,"Scotland","Scottish Borders","Galashiels and Peebles",813,70,743,2836.79299801673,2836.79299801673,2136,4491,792,4058,1931.52826066853,187905.641397022
"5790","S01012295",2016,"Scotland","Scottish Borders","Galashiels and Peebles",780,80,700,3090.68884442993,3090.68884442993,4281,6408,794,3449,1903.38383777752,561512.866763295
"5791","S01012296",2016,"Scotland","Scottish Borders","Galashiels and Peebles",924,25,899,11835.2683842796,11835.2683842796,6197,6017,2484,5008,261.076127095045,228899.638186952
"5792","S01012297",2016,"Scotland","Scottish Borders","Galashiels and Peebles",622,35,587,9298.54218334979,9298.54218334979,4710,6072,211,5164,44.2780781154708,95649810.5891331
"5793","S01012298",2016,"Scotland","Scottish Borders","Galashiels and Peebles",849,45,804,12059.9562377902,12059.9562377902,4487,5139,3349,4874,288.967724282193,358267.724354738
"5794","S01012299",2016,"Scotland","Scottish Borders","Galashiels and Peebles",633,25,608,17213.1313609277,17213.1313609277,6597,4816,5,5660,121.495212300185,151483595.802765
"5795","S01012300",2016,"Scotland","Scottish Borders","Berwick",629,70,559,29388.2466185309,24155.4378695425,3933,4185,4347,2567,126.647914174834,443103.775630636
"5796","S01012301",2016,"Scotland","Scottish Borders","Berwick",940,50,890,19930.648271817,19930.648271817,6878,4201,205,3451,39.3602927259556,69870891.2008038
"5797","S01012302",2016,"Scotland","Scottish Borders","Berwick",567,60,507,24978.2740523164,22622.5556219011,6221,4636,27,5805,45.8567102829027,195668536.384254
"5798","S01012303",2016,"Scotland","Scottish Borders","Galashiels and Peebles",964,30,934,21862.5236105259,21862.5236105259,6237,5111,110,5214,31.868929070463,140735044.568127
"5799","S01012304",2016,"Scotland","Scottish Borders","Galashiels and Peebles",985,60,925,16897.86040133,16897.86040133,6449,4750,223,4160,82.7206924953456,54213122.5998416
"5800","S01012305",2016,"Scotland","Scottish Borders","Berwick",692,65,627,21106.4261013804,21106.4261013804,2396,4323,5312,3308,1422.85586597632,1167829.71605045
"5801","S01012306",2016,"Scotland","Scottish Borders","Berwick",575,75,500,21478.2339546461,21478.2339546461,2469,4139,5465,3447,1267.90416201906,267687.621681367
"5802","S01012307",2016,"Scotland","Scottish Borders","Berwick",604,95,509,21312.2876180348,21312.2876180348,4358,5353,5769,4565,1104.02564619561,197514.401681742
"5803","S01012308",2016,"Scotland","Scottish Borders","Berwick",851,40,811,20627.8444693487,20627.8444693487,6860,4583,3267,3127,993.792812257777,192683.090364752
"5804","S01012309",2016,"Scotland","Scottish Borders","Berwick",573,55,518,11040.0586526183,11040.0586526183,5539,5140,2697,4134,145.239214235478,341818.90691812
"5805","S01012310",2016,"Scotland","Scottish Borders","Berwick",859,85,774,12744.2053715624,12744.2053715624,3606,4066,715,4244,238.454493319008,57160749.1718068
"5806","S01012311",2016,"Scotland","Scottish Borders","Berwick",549,50,499,16098.1488317271,16098.1488317271,5088,4958,6300,4935,126.555411124541,339668.372442549
"5807","S01012312",2016,"Scotland","Scottish Borders","Berwick",980,95,885,16947.306000914,16947.306000914,4295,5007,195,5099,65.9433925079869,82634910.8687759
"5808","S01012313",2016,"Scotland","Scottish Borders","Berwick",747,75,672,28787.7049994906,12354.9512229455,4615,5404,146,5540,109.834410118817,60460093.0622381
"5809","S01012314",2016,"Scotland","Scottish Borders","Berwick",864,115,749,12157.0016543957,12157.0016543957,6124,2338,4138,3427,640.815957431647,184608.09932148
"5810","S01012315",2016,"Scotland","Scottish Borders","Berwick",719,115,604,12600.4119487728,12600.4119487728,412,2401,6874,4267.5,728.563962429283,217186.514947166
"5811","S01012316",2016,"Scotland","Scottish Borders","Berwick",611,135,476,12710.2643244898,12710.2643244898,3852,3392,6626,4267.5,666.541334248084,125458.276939075
"5812","S01012317",2016,"Scotland","Scottish Borders","Berwick",559,30,529,12865.0626868681,12865.0626868681,5140,3899,5616,3485,525.121220826163,463395.27038687
"5813","S01012318",2016,"Scotland","Scottish Borders","Berwick",787,110,677,13055.4028494906,13055.4028494906,4076,2866,4185,3959,504.725983231457,123617.232184936
"5814","S01012319",2016,"Scotland","Scottish Borders","Berwick",704,45,659,19141.2063255699,19141.2063255699,5862,3609,486,3966,290.939565717054,67368892.6240935
"5815","S01012320",2016,"Scotland","Scottish Borders","Berwick",587,75,512,13542.5393654909,13542.5393654909,5246,2600,5389,1752,285.795244970408,154604.099523045
"5816","S01012321",2016,"Scotland","Scottish Borders","Berwick",839,80,759,13386.1493370204,13386.1493370204,4667,3678,5240,2863,295.517963424982,471007.685408725
"5817","S01012322",2016,"Scotland","Scottish Borders","Berwick",979,60,919,9135.23587566098,9135.23587566098,6445,4006,277,3180,73.6403601189647,55994346.1776909
"5818","S01012323",2016,"Scotland","Scottish Borders","Berwick",841,50,791,7591.48039251232,7591.48039251232,4899,5115,509,3744,76.5451501344773,52619023.4274045
"5819","S01012324",2016,"Scotland","Scottish Borders","Berwick",785,70,715,21964.0644017778,21964.0644017778,6847,4315,507,3410,139.303516376159,70496821.5814417
"5820","S01012325",2016,"Scotland","Scottish Borders","Berwick",565,35,530,20737.722589801,20737.722589801,3902,6542,3231,3679,363.550287450309,412310.801407507
"5821","S01012326",2016,"Scotland","Scottish Borders","Berwick",497,85,412,20549.642335765,20549.642335765,2415,2314,6668,2970,386.036224397501,114961.56489818
"5822","S01012327",2016,"Scotland","Scottish Borders","Berwick",805,90,715,20302.5717758956,20302.5717758956,5546,4723,5026,4055,376.40071078164,338125.508085526
"5823","S01012328",2016,"Scotland","Scottish Borders","Hawick and Kelso",618,70,548,34311.7551807349,30838.2437667031,6296,4176,584,4709,82.3364928049306,296252.269445815
"5824","S01012329",2016,"Scotland","Scottish Borders","Hawick and Kelso",857,65,792,28753.2181183944,28753.2181183944,6545,5533,56,4959,60.4202516784473,194519471.669832
"5825","S01012330",2016,"Scotland","Scottish Borders","Hawick and Kelso",586,50,536,29750.3779150084,24165.8378685638,5577,6251,3406,978.5,1353.20052873519,450269.084475413
"5826","S01012331",2016,"Scotland","Scottish Borders","Hawick and Kelso",675,20,655,28848.006367267,23411.863890942,6935,6721,1752,2631,1118.87515800887,228971.872204078
"5827","S01012332",2016,"Scotland","Scottish Borders","Hawick and Kelso",975,100,875,28730.0324191568,21405.3631924408,5430,5761,406,3061,349.68018085102,67055184.0793845
"5828","S01012333",2016,"Scotland","Scottish Borders","Hawick and Kelso",1022,60,962,31364.295352245,25340.1769823632,5318,5490,370,2700,528.265627380579,78952050.0144295
"5829","S01012334",2016,"Scotland","Scottish Borders","Hawick and Kelso",872,100,772,30050.3885302813,23306.7639071306,4551,5092,4082,2851.5,1284.09525252948,227577.091212376
"5830","S01012335",2016,"Scotland","Scottish Borders","Hawick and Kelso",978,70,908,30683.9461637577,23834.7624450163,5847,6141,4211,3464,1033.76237622049,226272.224772867
"5831","S01012336",2016,"Scotland","Scottish Borders","Hawick and Kelso",614,40,574,30341.7170110401,23655.6145775272,4687,5792,4554,2851.5,1303.74828642426,110208.694207116
"5832","S01012337",2016,"Scotland","Scottish Borders","Hawick and Kelso",832,130,702,30018.3230146942,23512.9099766085,2669,5086,6460,2851.5,1565.04895208943,255124.173252449
"5833","S01012338",2016,"Scotland","Scottish Borders","Hawick and Kelso",681,90,591,29816.0467961958,23563.2528336561,2789,3019,6340,2851.5,1761.87279222926,204396.312642705
"5834","S01012339",2016,"Scotland","Scottish Borders","Hawick and Kelso",542,50,492,29801.0039202997,23790.3817249237,2290,3147,6542,978.5,1796.87134871376,312119.830322905
"5835","S01012340",2016,"Scotland","Scottish Borders","Hawick and Kelso",1041,70,971,30602.1384308267,24246.2935818264,5739,5767,3874,2595,1186.99373980522,596728.0448141
"5836","S01012341",2016,"Scotland","Scottish Borders","Hawick and Kelso",962,40,922,18056.4081703904,18056.4081703904,6434,5170,219,4696,406.098646501727,219259508.412176
"5837","S01012342",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1005,60,945,17728.7084145475,15848.7613505299,6632,5188,407,3550,94.2021249774358,47689324.9603395
"5838","S01012343",2016,"Scotland","Scottish Borders","Hawick and Kelso",988,55,933,25566.0703749555,22183.9879398993,6884,5773,272,2865,103.423225413109,73420374.4824527
"5839","S01012344",2016,"Scotland","Scottish Borders","Galashiels and Peebles",642,90,552,9449.78389478788,9449.78389478788,2949,3245,3736,2874,1084.21095356443,965636.545394614
"5840","S01012345",2016,"Scotland","Scottish Borders","Galashiels and Peebles",705,65,640,9203.80723416567,9203.80723416567,6149,3614,2835,3906,939.480589917535,405486.918406542
"5841","S01012346",2016,"Scotland","Scottish Borders","Galashiels and Peebles",828,50,778,11680.5962685015,11680.5962685015,6522,5976,243,3184,378.708479920747,68300942.2952035
"5842","S01012347",2016,"Scotland","Scottish Borders","Galashiels and Peebles",784,60,724,11623.3645147089,11623.3645147089,6257,5969,2040,4270,482.007255223369,304812.154170453
"5843","S01012348",2016,"Scotland","Scottish Borders","Galashiels and Peebles",682,45,637,11568.2079399616,11568.2079399616,2488,5896,3135,2277,521.287789018981,346774.812432886
"5844","S01012349",2016,"Scotland","Scottish Borders","Hawick and Kelso",861,120,741,16050.816079275,16050.816079275,3618,5523,3575,2942,707.685757094596,141733.026089014
"5845","S01012350",2016,"Scotland","Scottish Borders","Hawick and Kelso",785,100,685,16134.4134951252,16134.4134951252,2144,4553,4626,8.5,877.520079867055,369925.713162246
"5846","S01012351",2016,"Scotland","Scottish Borders","Hawick and Kelso",861,100,761,16427.1770551228,16427.1770551228,4964,5991,4704,8.5,1023.99042114109,182731.945555208
"5847","S01012352",2016,"Scotland","Scottish Borders","Hawick and Kelso",729,70,659,16371.5773326059,16371.5773326059,3876,5141,6145,2475,991.504727502225,476004.196088605
"5848","S01012353",2016,"Scotland","Scottish Borders","Hawick and Kelso",725,135,590,15795.1942368936,15795.1942368936,2038,2369,6720,4149,1010.99312471615,318017.149299785
"5849","S01012354",2016,"Scotland","Scottish Borders","Hawick and Kelso",784,90,694,27129.7607536293,27129.7607536293,4511,6087,6451,4583,153.036160721369,362139.039331287
"5850","S01012355",2016,"Scotland","Scottish Borders","Hawick and Kelso",927,110,817,9562.79591189031,9562.79591189031,4331,4405,66,5437,40.7125142866565,610950558.751588
"5851","S01012356",2016,"Scotland","Scottish Borders","Hawick and Kelso",625,55,570,7676.14608041715,7676.14608041715,6593,4281,4593,2629,121.854450480755,339003.71123629
"5852","S01012357",2016,"Scotland","Scottish Borders","Hawick and Kelso",869,40,829,4042.69039861472,4042.69039861472,5670,6625,307,4527,251.98385027606,71282384.0077026
"5853","S01012358",2016,"Scotland","Scottish Borders","Hawick and Kelso",757,55,702,8880.77342009484,8880.77342009484,6467,6180,53,4940,56.5405845129303,164985068.996765
"5854","S01012359",2016,"Scotland","Scottish Borders","Hawick and Kelso",760,170,590,1982.18366492321,1982.18366492321,1204,3063,1582,3136,1393.77650642235,615706.025157952
"5855","S01012360",2016,"Scotland","Scottish Borders","Hawick and Kelso",748,205,543,1717.38894018464,1717.38894018464,998,1366,1981,3136,1653.53521510168,197515.104236454
"5856","S01012361",2016,"Scotland","Scottish Borders","Hawick and Kelso",637,145,492,1576.46774568172,1576.46774568172,2447,2391,1103,4127,1746.85719411488,225561.466099095
"5857","S01012362",2016,"Scotland","Scottish Borders","Hawick and Kelso",847,225,622,1934.51454294079,1934.51454294079,1216,2266,1634,2661,1415.89308194962,157888.556780481
"5858","S01012363",2016,"Scotland","Scottish Borders","Hawick and Kelso",917,175,742,163.836449479859,163.836449479859,1343,2999,5830,3481,2555.58369266147,267287.533671118
"5859","S01012364",2016,"Scotland","Scottish Borders","Hawick and Kelso",647,100,547,666.556313336247,666.556313336247,886,2280,5308,3144,2541.82615507265,178688.565869386
"5860","S01012365",2016,"Scotland","Scottish Borders","Hawick and Kelso",873,40,833,435.150644222702,435.150644222702,4760,5639,4160,3481,2428.53262365434,340803.616754768
"5861","S01012366",2016,"Scotland","Scottish Borders","Hawick and Kelso",764,120,644,271.021639575076,271.021639575076,768,3938,6631,3481,2710.47873562254,168855.223554456
"5862","S01012367",2016,"Scotland","Scottish Borders","Hawick and Kelso",917,85,832,1462.31633969735,1462.31633969735,4105,6177,2219,3136,1636.69845341141,358975.543102533
"5863","S01012368",2016,"Scotland","Scottish Borders","Hawick and Kelso",601,35,566,1077.52242472902,1077.52242472902,4954,6026,1088,4304.5,1468.54945397714,555465.75422221
"5864","S01012369",2016,"Scotland","Scottish Borders","Hawick and Kelso",855,45,810,981.283407597911,981.283407597911,4314,5246,2880,4563,1581.13608754308,906189.046962758
"5865","S01012370",2016,"Scotland","Scottish Borders","Hawick and Kelso",979,120,859,904.149555386961,904.149555386961,3797,5026,2639,4824,1659.97395348379,383080.422216562
"5866","S01012371",2016,"Scotland","Scottish Borders","Hawick and Kelso",933,150,783,544.339051489245,544.339051489245,2134,4391,5349,4304.5,2186.0144234164,185698.115735678
"5867","S01012372",2016,"Scotland","Scottish Borders","Hawick and Kelso",727,145,582,707.265239956874,707.265239956874,1591,3611,4921,3144,2546.81292587571,343279.465668443
"5868","S01012373",2016,"Scotland","Scottish Borders","Hawick and Kelso",964,115,849,830.235090685202,830.235090685202,3624,5147,2788,3144,2394.56275909447,385292.87846932
"5869","S01012374",2016,"Scotland","Scottish Borders","Hawick and Kelso",927,80,847,1362.13532613916,1362.13532613916,4905,5336,1286,3144,1723.19843710285,229993.730647577
"5870","S01012375",2016,"Scotland","Scottish Borders","Hawick and Kelso",907,125,782,1284.92197699605,1284.92197699605,3599,5070,1725,3144,1931.38734325686,162319.474625411
"5871","S01012376",2016,"Scotland","Scottish Borders","Galashiels and Peebles",988,45,943,11842.5643182899,10079.9329567224,6752,5987,252,5157,54.9350459349871,95013631.976838
"5872","S01012377",2016,"Scotland","Scottish Borders","Galashiels and Peebles",696,35,661,8317.60470179773,8317.60470179773,3178,5399,505,4577,221.553552909304,50362007.6608857
"5873","S01012378",2016,"Scotland","Scottish Borders","Galashiels and Peebles",572,25,547,15666.5718991271,15005.0828777164,6227,4033,7,5559,45.5136722287983,264132092.181792
"5874","S01012379",2016,"Scotland","Scottish Borders","Galashiels and Peebles",525,40,485,12325.1171665319,12325.1171665319,5374,5571,23,5665,33.0150146580559,251178929.234237
"5875","S01012380",2016,"Scotland","Scottish Borders","Galashiels and Peebles",877,105,772,7079.67256865855,7079.67256865855,3065,2891,4799,4245.5,1481.81274421162,193322.060732514
"5876","S01012381",2016,"Scotland","Scottish Borders","Galashiels and Peebles",809,120,689,8025.48239620962,8025.48239620962,1859,5035,6844,3971,1246.28219303173,166816.238896988
"5877","S01012382",2016,"Scotland","Scottish Borders","Galashiels and Peebles",933,50,883,8018.77757713237,8018.77757713237,6412,6539,4925,3971,1117.85754066416,326828.449461164
"5878","S01012383",2016,"Scotland","Scottish Borders","Galashiels and Peebles",816,65,751,7575.12712664688,7575.12712664688,5313,4807,5713,3971,1396.18556351947,207347.026525107
"5879","S01012384",2016,"Scotland","Scottish Borders","Galashiels and Peebles",482,35,447,7660.35336131515,7660.35336131515,2528,6200,4275,4245.5,1440.17955486,652143.393942506
"5880","S01012385",2016,"Scotland","Scottish Borders","Galashiels and Peebles",666,60,606,8028.77756160129,8028.77756160129,3227,4585,5225,3564.5,1168.5388081615,224467.012483397
"5881","S01012386",2016,"Scotland","Scottish Borders","Galashiels and Peebles",1003,210,793,7948.95374414981,7948.95374414981,1938,2067,1456,3564.5,942.027848915832,627890.487110841
"5882","S01012387",2016,"Scotland","Shetland Islands","Shetland Islands",921,40,881,NA,248027.50473077,5758,4480,72,6904,63.0703211963375,40226118.8260603
"5883","S01012388",2016,"Scotland","Shetland Islands","Shetland Islands",711,30,681,NA,257713.612820311,6662,3469,255,6908,36.2852586709491,58833857.0136862
"5884","S01012389",2016,"Scotland","Shetland Islands","Shetland Islands",963,30,933,NA,260804.42058228,6604,3779,666,6897,108.348415831933,8372787.98884611
"5885","S01012390",2016,"Scotland","Shetland Islands","Shetland Islands",780,40,740,NA,266567.085717282,5482,4481,193,6906,49.7111034670829,32479381.707204
"5886","S01012391",2016,"Scotland","Shetland Islands","Shetland Islands",1103,40,1063,NA,274976.051615823,6782,5534,459,6891,158.239807422952,18066340.3801131
"5887","S01012392",2016,"Scotland","Shetland Islands","Shetland Islands",808,65,743,NA,276947.829682785,4575,4414,1363,6848,1176.39644911281,299956.681388955
"5888","S01012393",2016,"Scotland","Shetland Islands","Shetland Islands",877,40,837,NA,277358.509725004,2931,2100,3370,6773.5,1723.73161949986,324794.275953181
"5889","S01012394",2016,"Scotland","Shetland Islands","Shetland Islands",660,80,580,NA,277289.892759644,3202,4380,4038,6773.5,1784.01035858523,934894.754703204
"5890","S01012395",2016,"Scotland","Shetland Islands","Shetland Islands",607,25,582,NA,277988.863095591,2970,3690,6658,6646.5,2990.348658367,211139.218355384
"5891","S01012396",2016,"Scotland","Shetland Islands","Shetland Islands",631,50,581,NA,278158.249820038,1257,3280,5512,6646.5,2779.47642776851,141720.649927176
"5892","S01012397",2016,"Scotland","Shetland Islands","Shetland Islands",822,40,782,NA,278058.04961325,4612,3685,185,6886,1907.09109899243,31202269.8875835
"5893","S01012398",2016,"Scotland","Shetland Islands","Shetland Islands",818,60,758,NA,278623.640205934,174,1715,6169,6646.5,3153.39100605002,280688.133069391
"5894","S01012399",2016,"Scotland","Shetland Islands","Shetland Islands",633,55,578,NA,278191.904825515,3946,3083,6127,6772,2812.03316368596,163327.260257973
"5895","S01012400",2016,"Scotland","Shetland Islands","Shetland Islands",564,55,509,NA,278584.744506701,1620,1893,6226,6646.5,2891.04709469751,259846.534630068
"5896","S01012401",2016,"Scotland","Shetland Islands","Shetland Islands",734,65,669,NA,279031.336988074,775,1397,1438,6797,2380.18171891958,2009963.96250473
"5897","S01012402",2016,"Scotland","Shetland Islands","Shetland Islands",577,20,557,NA,281571.702400978,2655,6185,208,6878,99.4151623646754,31563552.2138595
"5898","S01012403",2016,"Scotland","Shetland Islands","Shetland Islands",1014,65,949,NA,271256.848837717,6291,5192,384,6922,78.3764887749745,29368298.8338272
"5899","S01012404",2016,"Scotland","Shetland Islands","Shetland Islands",958,60,898,NA,275478.614748498,3054,1914,3944,6893,461.630791216263,10991852.2116417
"5900","S01012405",2016,"Scotland","Shetland Islands","Shetland Islands",775,10,765,NA,281742.893464116,6935,5957,141,6907,45.9178039657465,42178233.5195756
"5901","S01012406",2016,"Scotland","Shetland Islands","Shetland Islands",645,25,620,NA,296586.545320034,6812,4055,44,6914,6.11950329014472,105308249.82388
"5902","S01012407",2016,"Scotland","Shetland Islands","Shetland Islands",849,40,809,NA,286796.156064499,6708,4627,426,6916,55.2295238294367,74869002.0044499
"5903","S01012408",2016,"Scotland","Shetland Islands","Shetland Islands",669,15,654,NA,285371.562373965,6817,4332,86,6918,24.8902071194675,105874047.564298
"5904","S01012409",2016,"Scotland","Shetland Islands","Shetland Islands",727,35,692,NA,283822.965526124,6831,3653,123,6919,69.7821190873855,113011643.596845
"5905","S01012410",2016,"Scotland","Shetland Islands","Shetland Islands",1083,45,1038,NA,302861.409371796,5621,4961,1980,6913,264.074214517212,60345982.8196262
"5906","S01012411",2016,"Scotland","Shetland Islands","Shetland Islands",867,60,807,NA,310032.805340392,4971,3798,254,6899,72.973525729722,125217993.655169
"5907","S01012412",2016,"Scotland","Shetland Islands","Shetland Islands",652,40,612,NA,312764.307452917,6615,4675,129,6925,34.261171566498,170798093.777154
"5908","S01012413",2016,"Scotland","Shetland Islands","Shetland Islands",972,80,892,NA,327834.740325819,6748,4034,90,6920,90.0875593080149,216106673.689309
"5909","S01012414",2016,"Scotland","Shetland Islands","Shetland Islands",659,60,599,NA,347421.592651824,6619,3716,14,6924,60.6862941877225,163367087.765251
"5910","S01012415",2016,"Scotland","Shetland Islands","Shetland Islands",608,25,583,NA,300583.788043786,6935,6453,605,6905,168.433705935762,3858494.57200166
"5911","S01012416",2016,"Scotland","Shetland Islands","Shetland Islands",543,25,518,NA,303043.119107788,5801,5272,20,6915,61.5734674098912,19985995.5842125
"5912","S01012417",2016,"Scotland","South Ayrshire","Girvan",585,100,485,NA,21909.3994831183,5240,4097,1829,6293,116.857173583206,95738170.3301653
"5913","S01012418",2016,"Scotland","South Ayrshire","Girvan",774,95,679,NA,26682.6559560785,5724,3732,18,6267,42.402882125263,237024728.740376
"5914","S01012419",2016,"Scotland","South Ayrshire","Girvan",853,115,738,NA,29091.5962279425,4945,2918,101,6201,43.7026178215083,273827099.088457
"5915","S01012420",2016,"Scotland","South Ayrshire","Girvan",814,120,694,NA,21796.7166267856,3450,3128,658,6012,133.600707310218,20004441.4133671
"5916","S01012421",2016,"Scotland","South Ayrshire","Girvan",728,90,638,NA,19646.8454021361,1449,3250,386,5769,148.352675341345,30362484.6845896
"5917","S01012422",2016,"Scotland","South Ayrshire","Girvan",874,90,784,NA,17439.4678860098,2797,3894,266,6105,82.3137926687711,52559646.9558202
"5918","S01012423",2016,"Scotland","South Ayrshire","Ayr",768,55,713,15494.7301508782,15494.7301508782,5989,4875,688,6120,90.6174843575347,46009474.8522957
"5919","S01012424",2016,"Scotland","South Ayrshire","Girvan",918,150,768,NA,28798.7561133483,4116,2675,2567,5703.5,875.871654766276,177039.59761562
