"","Data.Zone","Local.Authority.Code","Local.Authority.Name","Total.Population..2001.Census.","Working.Age.Population..men.16.64..women.16.59..2001.Census.","SIMD.Score","SIMD.Rank","Current.Income.domain.score","Number.of.Current.Income.Deprived","Current.Income.domain.rank","Employment.domain.score","Number.of.Employment.Deprived","Employment.domain.rank","Health.domain.score","Health.domain.rank","Education..Skills.and.Training.domain.score","Education..Skills.and.Training.domain.rank","Housing.domain.score","Housing.domain.rank","Geographic.Access.and.Telecommunications.domain.score","Geographic.Access.and.Telecommunications.domain.rank","zone","X.x","accessA","accessB","type.x","X.y","type.y","area","zone_type","ttwa11cd","ttwa11nm","main_dist","main_bua","nearest_dist","nearest_bua","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"3274","S01003274",260,"Glasgow City",1065,663,84.07,9,51.1,544,98,51.9,344,7,2.28,17,1.89,77,70.99,71,0.14,2563,"S01003274",3274,514523,30381.4463822971,"",72405,"dz01",150876.958512902,"dz01","S22000065","Glasgow",1563.52122513831,"Glasgow",1563.52122513831,"Glasgow","dz01",11.94423,10.07455,6.418034,8.205372,10.40474,8.966089,7.375013,6.843398,2004,"Scotland","Glasgow City","Glasgow",1065,544,521,1563.52122513831,1563.52122513831,NA,71,2563,151,30381.4463822971
"3275","S01003275",260,"Glasgow City",1032,587,45.67,645,26.9,278,1004,33.7,198,261.5,0.92,841,0.81,1221,33.91,859,-0.92,5816,"S01003275",3275,515111,5634.08646859686,"",72406,"dz01",203981.769518303,"dz01","S22000065","Glasgow",5823.44694267126,"Glasgow",5823.44694267126,"Glasgow","dz01",10.70106,8.622429,6.140776,7.669799,9.667666,8.274077,6.494164,6.801276,2004,"Scotland","Glasgow City","Glasgow",1032,278,754,5823.44694267126,5823.44694267126,NA,859,5816,557,5634.08646859686
"3276","S01003276",260,"Glasgow City",784,486,6.64,5482,2.8,22,5757,6.8,33,4821,-0.34,4174,-0.22,3833,8.93,5145,-0.57,5057,"S01003276",3276,506653,3690.62335901154,"",72407,"dz01",117740.59643664,"dz01","S22000065","Glasgow",7712.78921206837,"Glasgow",7712.78921206837,"Glasgow","dz01",10.58143,8.491781,6.017827,7.449572,9.377758,8.179885,6.463132,6.886044,2004,"Scotland","Glasgow City","Glasgow",784,22,762,7712.78921206837,7712.78921206837,NA,5145,5057,642.5,3690.62335901154
"3277","S01003277",260,"Glasgow City",678,409,34.53,1228,23.9,162,1284,23.5,96,1059,0.66,1348,0.47,2020,50.88,319,-0.54,4957,"S01003277",3277,488573,2713.91383964742,"",72408,"dz01",144689.419685931,"dz01","S22000065","Glasgow",9143.06887850169,"Glasgow",9143.06887850169,"Glasgow","dz01",11.34811,9.218477,6.517053,8.374705,10.29883,9.100024,7.144564,6.983183,2004,"Scotland","Glasgow City","Glasgow",678,162,516,9143.06887850169,9143.06887850169,NA,319,4957,210.5,2713.91383964742
"3278","S01003278",260,"Glasgow City",854,506,20.51,2671,12.4,106,3069,15.2,77,2377,0.46,1819,0.25,2570,29.04,1191,-0.96,5875,"S01003278",3278,471231,7597.08370822889,"",72409,"dz01",161905.918542795,"dz01","S22000065","Glasgow",6318.44379280532,"Glasgow",4829.05279090491,"Paisley","dz01",11.85906,9.668001,6.669337,8.672333,10.7883,9.446746,7.312323,6.936054,2004,"Scotland","Glasgow City","Glasgow",854,106,748,6318.44379280532,4829.05279090491,NA,1191,5875,156.5,7597.08370822889
"3279","S01003279",260,"Glasgow City",553,345,84.34,8,71.1,393,2,40.3,139,100,1.91,60,2.22,18,82.28,27,-0.16,3706,"S01003279",3279,532087,13659.9621546523,"",72410,"dz01",244958.328168526,"dz01","S22000065","Glasgow",2613.75810428497,"Glasgow",2613.75810428497,"Glasgow","dz01",12.29203,10.02991,6.613878,8.268194,10.33402,8.795886,6.788656,6.632892,2004,"Scotland","Glasgow City","Glasgow",553,393,160,2613.75810428497,2613.75810428497,NA,27,3706,117,13659.9621546523
"3280","S01003280",260,"Glasgow City",990,593,19.58,2821,14.6,145,2630,14.7,87,2500,0.35,2123,-0.38,4247,27.28,1340,-0.38,4438,"S01003280",3280,497654,13337.6015736074,"",72411,"dz01",419374.453063495,"dz01","S22000065","Glasgow",3670.85307809315,"Glasgow",3670.85307809315,"Glasgow","dz01",12.27484,9.892694,6.955851,9.375183,11.46645,10.06187,7.898273,7.154252,2004,"Scotland","Glasgow City","Glasgow",990,145,845,3670.85307809315,3670.85307809315,NA,1340,4438,121.5,13337.6015736074
"3281","S01003281",260,"Glasgow City",845,523,55.74,347,38.8,328,347,29.1,152,522,1.56,187,1.3,431,47.46,401,-1.08,6019,"S01003281",3281,517488,6674.18753488306,"",72412,"dz01",76221.4688452259,"dz01","S22000065","Glasgow",5108.20843101934,"Glasgow",5108.20843101934,"Glasgow","dz01",10.71714,8.734979,6.140888,7.797135,9.650043,8.482871,6.57386,6.689833,2004,"Scotland","Glasgow City","Glasgow",845,328,517,5108.20843101934,5108.20843101934,NA,401,6019,547.5,6674.18753488306
"3282","S01003282",260,"Glasgow City",862,510,11.76,4279,9.4,81,3799,10.2,52,3659,-0.01,3221,-0.66,4981,21.37,2041,-1.29,6227,"S01003282",3282,465260,6950.27513207209,"",72413,"dz01",136686,"dz01","S22000065","Glasgow",6781.71447217081,"Glasgow",4348.11638674831,"Paisley","dz01",11.23002,9.277681,6.054514,7.701776,9.791721,8.269657,6.377952,6.489365,2004,"Scotland","Glasgow City","Glasgow",862,81,781,6781.71447217081,4348.11638674831,NA,2041,6227,269,6950.27513207209
"3283","S01003283",260,"Glasgow City",776,459,13.83,3846,10.1,78,3655,11.1,51,3382.5,-0.35,4215,0.06,3038,28.09,1256,-1.11,6050,"S01003283",3283,501925,3255.86949704007,"",72414,"dz01",120163.50129763,"dz01","S22000065","Glasgow",8419.36051534287,"Glasgow",8419.36051534287,"Glasgow","dz01",11.17065,8.93912,6.111269,7.673293,9.598356,8.472336,6.590882,6.971996,2004,"Scotland","Glasgow City","Glasgow",776,78,698,8419.36051534287,8419.36051534287,NA,1256,6050,298,3255.86949704007
"3284","S01003284",260,"Glasgow City",961,483,38.79,977,23.4,225,1337,25.5,123,850,1.15,510,0.63,1635,50.99,315,-0.92,5825,"S01003284",3284,481771,8693.889410475,"",72415,"dz01",144846.329690285,"dz01","S22000065","Glasgow",5411.75258123147,"Glasgow",5411.75258123147,"Glasgow","dz01",12.04101,10.03675,6.877678,9.31389,11.24148,10.09582,7.709618,7.151757,2004,"Scotland","Glasgow City","Glasgow",961,225,736,5411.75258123147,5411.75258123147,NA,315,5825,145,8693.889410475
"3285","S01003285",260,"Glasgow City",887,614,63.81,197,42.4,376,251,32.6,200,321,1.75,98,1.69,153,41.38,565,-0.67,5286,"S01003285",3285,516238,31115.9379902564,"",72416,"dz01",96885.680068383,"dz01","S22000065","Glasgow",1425.44914507733,"Glasgow",1425.44914507733,"Glasgow","dz01",13.18862,10.78221,7.110905,8.857899,11.14884,9.468996,7.403757,6.813747,2004,"Scotland","Glasgow City","Glasgow",887,376,511,1425.44914507733,1425.44914507733,NA,565,5286,54,31115.9379902564
"3286","S01003286",260,"Glasgow City",1048,559,46.3,620,30.3,318,750,28.8,161,545,1.23,426,0.42,2160,43.88,491,0.29,2046,"S01003286",3286,512871,20119.2405288673,"",72417,"dz01",834877.567842968,"dz01","S22000065","Glasgow",2656.57599272979,"Glasgow",2656.57599272979,"Glasgow","dz01",13.32569,10.82008,8.31896,10.08017,12.51278,10.74255,8.248608,7.333763,2004,"Scotland","Glasgow City","Glasgow",1048,318,730,2656.57599272979,2656.57599272979,NA,491,2046,39.5,20119.2405288673
"3287","S01003287",260,"Glasgow City",603,314,52.95,416,50.1,302,110,24.2,76,971,1.13,541,1.28,443,22.22,1910,-1.15,6107,"S01003287",3287,479540,8331.97301421453,"",72418,"dz01",35394.2929999903,"dz01","S22000065","Glasgow",5815.34008008606,"Glasgow",5324.59575783096,"Paisley","dz01",11.85906,9.668001,6.669337,8.672333,10.7883,9.446746,7.312323,6.936054,2004,"Scotland","Glasgow City","Glasgow",603,302,301,5815.34008008606,5324.59575783096,NA,1910,6107,156.5,8331.97301421453
"3288","S01003288",260,"Glasgow City",778,461,7.29,5315,4.2,33,5263,8,37,4345,-0.5,4626,-0.49,4550,14.01,3752,-0.69,5340,"S01003288",3288,504136,3463.2803503723,"",72419,"dz01",174183.950249977,"dz01","S22000065","Glasgow",8039.08433366023,"Glasgow",8039.08433366023,"Glasgow","dz01",11.17065,8.93912,6.111269,7.673293,9.598356,8.472336,6.590882,6.971996,2004,"Scotland","Glasgow City","Glasgow",778,33,745,8039.08433366023,8039.08433366023,NA,3752,5340,298,3463.2803503723
"3289","S01003289",260,"Glasgow City",589,330,60.36,250,42.8,252,240,32.7,108,314.5,1.35,329,1.51,271,41.09,579,-0.5,4850,"S01003289",3289,513985,8325.74229869877,"",72420,"dz01",98373.3951171841,"dz01","S22000065","Glasgow",4131.40390833066,"Glasgow",4131.40390833066,"Glasgow","dz01",10.84428,8.909773,6.220449,7.842511,9.752414,8.469627,6.522558,6.574746,2004,"Scotland","Glasgow City","Glasgow",589,252,337,4131.40390833066,4131.40390833066,NA,579,4850,489.5,8325.74229869877
"3290","S01003290",260,"Glasgow City",767,488,34.57,1224,21.3,163,1580,23,112,1131,1.05,650,0.52,1886,48.5,372,-1.28,6217,"S01003290",3290,517610,7030.7134293178,"",72421,"dz01",88068.492354773,"dz01","S22000065","Glasgow",4823.27991005529,"Glasgow",4823.27991005529,"Glasgow","dz01",10.84428,8.909773,6.220449,7.842511,9.752414,8.469627,6.522558,6.574746,2004,"Scotland","Glasgow City","Glasgow",767,163,604,4823.27991005529,4823.27991005529,NA,372,6217,489.5,7030.7134293178
"3291","S01003291",260,"Glasgow City",756,396,59.55,269,37.7,285,398,37.9,150,131,1.22,437,1.32,414,34.79,813,-0.58,5077,"S01003291",3291,460670,6081.60767550488,"",72422,"dz01",98584.0716786236,"dz01","S22000065","Glasgow",7430.69566170077,"Glasgow",3676.30272683992,"Paisley","dz01",10.54093,8.777357,5.803536,7.320692,9.316008,7.720791,5.985951,6.372818,2004,"Scotland","Glasgow City","Glasgow",756,285,471,7430.69566170077,3676.30272683992,NA,813,5077,678,6081.60767550488
"3292","S01003292",260,"Glasgow City",784,491,14.56,3703,9.4,74,3784.5,11.2,55,3352,-0.07,3408,0.34,2342,20.41,2219,-0.99,5920,"S01003292",3292,507066,3927.47900038026,"",72423,"dz01",357848.813230868,"dz01","S22000065","Glasgow",7340.64721941048,"Glasgow",7340.64721941048,"Glasgow","dz01",10.87964,8.752781,6.014375,7.480103,9.387478,8.230387,6.407446,6.764322,2004,"Scotland","Glasgow City","Glasgow",784,74,710,7340.64721941048,7340.64721941048,NA,2219,5920,477.5,3927.47900038026
"3293","S01003293",260,"Glasgow City",942,548,69.46,131,48.4,456,138,41.2,226,91,1.62,153,1.46,307,44.27,483,-1.6,6390,"S01003293",3293,517744,6482.70878780802,"",72424,"dz01",93856.8712920238,"dz01","S22000065","Glasgow",5243.26021416729,"Glasgow",5243.26021416729,"Glasgow","dz01",10.71714,8.734979,6.140888,7.797135,9.650043,8.482871,6.57386,6.689833,2004,"Scotland","Glasgow City","Glasgow",942,456,486,5243.26021416729,5243.26021416729,NA,483,6390,547.5,6482.70878780802
"3294","S01003294",260,"Glasgow City",790,382,41.25,829,23,182,1380,30.4,116,439,1.17,494,0.5,1926,39.11,637,-1.2,6139,"S01003294",3294,484502,9556.58217357308,"",72425,"dz01",73598,"dz01","S22000065","Glasgow",4804.86587895388,"Glasgow",4804.86587895388,"Glasgow","dz01",12.04101,10.03675,6.877678,9.31389,11.24148,10.09582,7.709618,7.151757,2004,"Scotland","Glasgow City","Glasgow",790,182,608,4804.86587895388,4804.86587895388,NA,637,6139,145,9556.58217357308
"3295","S01003295",260,"Glasgow City",1061,683,15.65,3503,13.2,140,2911,12,82,3142,-0.06,3392,0.18,2749,9.89,4911,-0.56,5016,"S01003295",3295,512506,4666.91620667987,"",72426,"dz01",316414.904288718,"dz01","S22000065","Glasgow",6495.00655834876,"Glasgow",6495.00655834876,"Glasgow","dz01",10.68591,8.705448,5.977647,7.407287,9.306808,8.089942,6.301044,6.711717,2004,"Scotland","Glasgow City","Glasgow",1061,140,921,6495.00655834876,6495.00655834876,NA,4911,5016,561,4666.91620667987
"3296","S01003296",260,"Glasgow City",680,417,81.16,26,61.8,420,16,44.4,185,54,2.07,35,1.72,134,55.74,224,-1.52,6357,"S01003296",3296,515873,9670.12645115573,"",72427,"dz01",80482.7987449085,"dz01","S22000065","Glasgow",3689.94587883085,"Glasgow",3689.94587883085,"Glasgow","dz01",11.40493,9.275026,6.342316,8.028615,10.02299,8.493122,6.54287,6.509469,2004,"Scotland","Glasgow City","Glasgow",680,420,260,3689.94587883085,3689.94587883085,NA,224,6357,204,9670.12645115573
"3297","S01003297",260,"Glasgow City",537,335,72.45,101,41.7,224,263,42.7,143,69,2.15,27,1.71,142,46.68,423,-0.37,4425,"S01003297",3297,515051,31014.086156695,"",72428,"dz01",87109.4731301665,"dz01","S22000065","Glasgow",1294.25206275718,"Glasgow",1294.25206275718,"Glasgow","dz01",13.18862,10.78221,7.110905,8.857899,11.14884,9.468996,7.403757,6.813747,2004,"Scotland","Glasgow City","Glasgow",537,224,313,1294.25206275718,1294.25206275718,NA,423,4425,54,31014.086156695
"3298","S01003298",260,"Glasgow City",1074,631,15.82,3471,10.9,117,3443,10.3,65,3616,0.31,2250,0.05,3084,29.89,1125,-1.09,6034,"S01003298",3298,463674,6898.91848107322,"",72429,"dz01",198345.928321376,"dz01","S22000065","Glasgow",6923.98814972556,"Glasgow",4160.27088299833,"Paisley","dz01",11.23002,9.277681,6.054514,7.701776,9.791721,8.269657,6.377952,6.489365,2004,"Scotland","Glasgow City","Glasgow",1074,117,957,6923.98814972556,4160.27088299833,NA,1125,6034,269,6898.91848107322
"3299","S01003299",260,"Glasgow City",516,324,81.44,25,58.5,302,28,44.1,143,55,1.91,61,1.94,66,62.6,153,-0.87,5720,"S01003299",3299,515807,7998.09823269545,"",72430,"dz01",63642.2183844456,"dz01","S22000065","Glasgow",4195.70116306279,"Glasgow",4195.70116306279,"Glasgow","dz01",10.84428,8.909773,6.220449,7.842511,9.752414,8.469627,6.522558,6.574746,2004,"Scotland","Glasgow City","Glasgow",516,302,214,4195.70116306279,4195.70116306279,NA,153,5720,489.5,7998.09823269545
"3300","S01003300",260,"Glasgow City",839,516,23.54,2260,15.4,129,2487,15.7,81,2278,0.35,2119,0.62,1668,38.26,665,-1.17,6126,"S01003300",3300,500611,3153.44539495091,"",72431,"dz01",151922.118046001,"dz01","S22000065","Glasgow",8593.31211772839,"Glasgow",8593.31211772839,"Glasgow","dz01",11.17065,8.93912,6.111269,7.673293,9.598356,8.472336,6.590882,6.971996,2004,"Scotland","Glasgow City","Glasgow",839,129,710,8593.31211772839,8593.31211772839,NA,665,6126,298,3153.44539495091
"3301","S01003301",260,"Glasgow City",781,527,54.82,372,42.4,331,252,29.2,154,511,1.45,250,0.9,1045,49.94,337,-0.59,5111,"S01003301",3301,517250,7452.12922268445,"",72432,"dz01",48697.4121118709,"dz01","S22000065","Glasgow",4464.82980043593,"Glasgow",4464.82980043593,"Glasgow","dz01",10.84428,8.909773,6.220449,7.842511,9.752414,8.469627,6.522558,6.574746,2004,"Scotland","Glasgow City","Glasgow",781,331,450,4464.82980043593,4464.82980043593,NA,337,5111,489.5,7452.12922268445
"3302","S01003302",260,"Glasgow City",948,679,84.35,7,53.3,505,69,47.3,321,25,2.33,13,2.16,30,69.3,85,-0.2,3844,"S01003302",3302,515019,39108.157052616,"",72433,"dz01",135751.133985684,"dz01","S22000065","Glasgow",1112.57257941366,"Glasgow",1112.57257941366,"Glasgow","dz01",13.22371,10.82325,7.851113,10.02928,12.54457,10.30524,8.253374,7.146964,2004,"Scotland","Glasgow City","Glasgow",948,505,443,1112.57257941366,1112.57257941366,NA,85,3844,50.5,39108.157052616
"3303","S01003303",260,"Glasgow City",1082,955,45.53,649,24.3,263,1238,25,239,894,1.65,138,1.2,545,36.34,731,-0.13,3579,"S01003303",3303,511282,40814.4440549146,"",72434,"dz01",1268274.85092846,"dz01","S22000065","Glasgow",1365.14888420442,"Glasgow",1365.14888420442,"Glasgow","dz01",13.22371,10.82325,7.851113,10.02928,12.54457,10.30524,8.253374,7.146964,2004,"Scotland","Glasgow City","Glasgow",1082,263,819,1365.14888420442,1365.14888420442,NA,731,3579,50.5,40814.4440549146
"3304","S01003304",260,"Glasgow City",781,556,28.36,1721,21.3,166,1579,16.9,94,2037,0.5,1737,0.21,2658,72.34,62,-0.85,5683,"S01003304",3304,500618,18428.3695009329,"",72435,"dz01",147171.441730421,"dz01","S22000065","Glasgow",3111.44614344154,"Glasgow",3111.44614344154,"Glasgow","dz01",12.62051,10.37702,7.507967,9.638456,11.88137,10.31195,7.936685,7.149334,2004,"Scotland","Glasgow City","Glasgow",781,166,615,3111.44614344154,3111.44614344154,NA,62,5683,86,18428.3695009329
"3305","S01003305",260,"Glasgow City",750,582,16.96,3252,8.4,63,4046.5,10.1,59,3676,0.44,1868,0.46,2035,30.67,1058,-0.58,5062,"S01003305",3305,512897,5751.8877218842,"",72436,"dz01",206598.206549291,"dz01","S22000065","Glasgow",5623.26810950338,"Glasgow",5623.26810950338,"Glasgow","dz01",10.71714,8.734979,6.140888,7.797135,9.650043,8.482871,6.57386,6.689833,2004,"Scotland","Glasgow City","Glasgow",750,63,687,5623.26810950338,5623.26810950338,NA,1058,5062,547.5,5751.8877218842
"3306","S01003306",260,"Glasgow City",943,449,40.54,869,24.7,233,1191,26.3,118,761,1.05,640,0.81,1233,49.31,356,-0.6,5131,"S01003306",3306,483956,9448.06603914438,"",72437,"dz01",565667.901891842,"dz01","S22000065","Glasgow",5094.38516353414,"Glasgow",5094.38516353414,"Glasgow","dz01",11.85906,9.668001,6.669337,8.672333,10.7883,9.446746,7.312323,6.936054,2004,"Scotland","Glasgow City","Glasgow",943,233,710,5094.38516353414,5094.38516353414,NA,356,5131,156.5,9448.06603914438
"3307","S01003307",260,"Glasgow City",1075,612,51.86,449,34,366,541,33.2,203,288,1.29,370,0.71,1446,51.98,303,-0.68,5320,"S01003307",3307,469206,8475.93275486312,"",72438,"dz01",170368.049348416,"dz01","S22000065","Glasgow",6181.97315811829,"Glasgow",4894.43428595745,"Paisley","dz01",11.85906,9.668001,6.669337,8.672333,10.7883,9.446746,7.312323,6.936054,2004,"Scotland","Glasgow City","Glasgow",1075,366,709,6181.97315811829,4894.43428595745,NA,303,5320,156.5,8475.93275486312
"3308","S01003308",260,"Glasgow City",900,515,49.53,524,32.2,290,647,29.1,150,514,0.99,731,1.27,457,32.67,926,0.16,2507,"S01003308",3308,456362,6050.89411122403,"",72439,"dz01",161844.63787898,"dz01","S22000065","Glasgow",7610.84819849534,"Glasgow",3449.41836592937,"Paisley","dz01",10.54093,8.777357,5.803536,7.320692,9.316008,7.720791,5.985951,6.372818,2004,"Scotland","Glasgow City","Glasgow",900,290,610,7610.84819849534,3449.41836592937,NA,926,2507,678,6050.89411122403
"3309","S01003309",260,"Glasgow City",791,461,73.63,90,51.7,409,87,46.2,213,34,1.62,154,1.46,302,38.8,645,-1.22,6161,"S01003309",3309,516711,7013.90141207055,"",72440,"dz01",168784.345061414,"dz01","S22000065","Glasgow",4754.1649737074,"Glasgow",4754.1649737074,"Glasgow","dz01",10.84428,8.909773,6.220449,7.842511,9.752414,8.469627,6.522558,6.574746,2004,"Scotland","Glasgow City","Glasgow",791,409,382,4754.1649737074,4754.1649737074,NA,645,6161,489.5,7013.90141207055
"3310","S01003310",260,"Glasgow City",796,457,31.51,1466,21.2,169,1585,21.4,98,1335,0.94,809,0.19,2718,39.07,640,-0.71,5408,"S01003310",3310,467084,8123.19903592949,"",72441,"dz01",114078.5,"dz01","S22000065","Glasgow",6449.56227818594,"Glasgow",4610.58925417581,"Paisley","dz01",11.23002,9.277681,6.054514,7.701776,9.791721,8.269657,6.377952,6.489365,2004,"Scotland","Glasgow City","Glasgow",796,169,627,6449.56227818594,4610.58925417581,NA,640,5408,269,8123.19903592949
"3311","S01003311",260,"Glasgow City",794,507,11.83,4258,4.8,38,5086,10.7,54,3520.5,-0.16,3632,0.1,2929,25.06,1580,-0.91,5790,"S01003311",3311,501902,3396.06016559128,"",72442,"dz01",145739.930780608,"dz01","S22000065","Glasgow",8253.45214110808,"Glasgow",8253.45214110808,"Glasgow","dz01",11.17065,8.93912,6.111269,7.673293,9.598356,8.472336,6.590882,6.971996,2004,"Scotland","Glasgow City","Glasgow",794,38,756,8253.45214110808,8253.45214110808,NA,1580,5790,298,3396.06016559128
"3312","S01003312",260,"Glasgow City",649,359,60.18,257,45,292,192,32,115,344,1.08,601,1.66,173,43.61,499,-0.86,5700,"S01003312",3312,461241,6287.73199017583,"",72443,"dz01",108170,"dz01","S22000065","Glasgow",7333.76508053547,"Glasgow",3739.80572495278,"Paisley","dz01",11.23002,9.277681,6.054514,7.701776,9.791721,8.269657,6.377952,6.489365,2004,"Scotland","Glasgow City","Glasgow",649,292,357,7333.76508053547,3739.80572495278,NA,499,5700,269,6287.73199017583
"3313","S01003313",260,"Glasgow City",1003,663,83.25,18,57.6,578,33,64.7,429,1,2.58,3,1.55,238,54.24,256,-0.78,5557,"S01003313",3313,526286,21488.7711931958,"",72444,"dz01",413124.491973118,"dz01","S22000065","Glasgow",1706.89193812292,"Glasgow",1706.89193812292,"Glasgow","dz01",12.77807,10.42663,6.851731,8.509336,10.65508,9.207889,7.161864,6.842611,2004,"Scotland","Glasgow City","Glasgow",1003,578,425,1706.89193812292,1706.89193812292,NA,256,5557,77.5,21488.7711931958
"3314","S01003314",260,"Glasgow City",598,367,72.37,102,46.3,277,168,45.2,166,43,1.93,55,1.36,382,51.47,307,-1.3,6236,"S01003314",3314,523464,10632.6239461779,"",72445,"dz01",485845.372095366,"dz01","S22000065","Glasgow",3378.38170019598,"Glasgow",3378.38170019598,"Glasgow","dz01",11.40493,9.275026,6.342316,8.028615,10.02299,8.493122,6.54287,6.509469,2004,"Scotland","Glasgow City","Glasgow",598,277,321,3378.38170019598,3378.38170019598,NA,307,6236,204,10632.6239461779
"3315","S01003315",260,"Glasgow City",615,429,24.82,2104,22.4,138,1449,10,43,3717,0.51,1706,0.64,1621,33.15,894,-0.44,4665,"S01003315",3315,504044,25070.7371746821,"",72446,"dz01",64270.3655270101,"dz01","S22000065","Glasgow",2449.58132836497,"Glasgow",2449.58132836497,"Glasgow","dz01",12.62051,10.37702,7.507967,9.638456,11.88137,10.31195,7.936685,7.149334,2004,"Scotland","Glasgow City","Glasgow",615,138,477,2449.58132836497,2449.58132836497,NA,894,4665,86,25070.7371746821
"3316","S01003316",260,"Glasgow City",736,505,46.26,623,33.4,246,570,22.6,114,1181,1.12,549,1.39,355,57.16,209,-2.45,6504,"S01003316",3316,495591,14547.340393466,"",72447,"dz01",83466.4975254918,"dz01","S22000065","Glasgow",3750.52552178258,"Glasgow",3750.52552178258,"Glasgow","dz01",12.27484,9.892694,6.955851,9.375183,11.46645,10.06187,7.898273,7.154252,2004,"Scotland","Glasgow City","Glasgow",736,246,490,3750.52552178258,3750.52552178258,NA,209,6504,121.5,14547.340393466
"3317","S01003317",260,"Glasgow City",778,536,21.5,2534,11.6,90,3273,13.2,71,2834,0.2,2584,0.9,1054,25.58,1524,-0.06,3300,"S01003317",3317,507441,4170.95799359024,"",72448,"dz01",102756.881300002,"dz01","S22000065","Glasgow",7137.25971264302,"Glasgow",7137.25971264302,"Glasgow","dz01",10.87964,8.752781,6.014375,7.480103,9.387478,8.230387,6.407446,6.764322,2004,"Scotland","Glasgow City","Glasgow",778,90,688,7137.25971264302,7137.25971264302,NA,1524,3300,477.5,4170.95799359024
