"","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"203",2012,"Scotland","Aberdeen City","Aberdeen",665,180,485,2784.32270861324,2784.32270861324,219,1545,4912,743.5,8732.40821316848
"204",2012,"Scotland","Aberdeen City","Aberdeen",552,105,447,5154.08305105411,5154.08305105411,1335,1890,2926,2799,4302.36637068057
"205",2012,"Scotland","Aberdeen City","Aberdeen",1144,95,1049,2367.75280253713,2367.75280253713,1672,762,4593,457,7910.67136962475
"206",2012,"Scotland","Aberdeen City","Aberdeen",637,60,577,5001.75599061656,5001.75599061656,2630,3628,2773,2629,4574.56786178923
"207",2012,"Scotland","Aberdeen City","Aberdeen",902,230,672,2366.07239581754,2366.07239581754,1241,1804,4088,457,7180.4689812092
"208",2012,"Scotland","Aberdeen City","Aberdeen",916,245,671,4469.84071702537,4469.84071702537,184,1609,4400,2629,5458.77538807245
"209",2012,"Scotland","Aberdeen City","Aberdeen",1162,390,772,4207.33756876529,4207.33756876529,234,1584,5045,990.5,5837.01127626788
"210",2012,"Scotland","Aberdeen City","Aberdeen",648,160,488,3267.09366761463,3267.09366761463,291,712,6496,870,7676.40656430952
"211",2012,"Scotland","Aberdeen City","Aberdeen",801,185,616,2786.75239399732,2786.75239399732,230,994,5183,743.5,8172.8002269817
"212",2012,"Scotland","Aberdeen City","Aberdeen",719,110,609,4812.56211699204,4812.56211699204,1561,1951,2178,2629,4888.52574053176
"213",2012,"Scotland","Aberdeen City","Aberdeen",826,130,696,3766.29949276,3766.29949276,133,1179,5880,1207.5,6563.89127767063
"214",2012,"Scotland","Aberdeen City","Aberdeen",466,40,426,6469.33936996821,6469.33936996821,3783,4439,3267,1582,2621.36132979627
"215",2012,"Scotland","Aberdeen City","Aberdeen",993,55,938,7752.7837777311,7752.7837777311,2100,5507,625,3172,2627.57000162777
"216",2012,"Scotland","Aberdeen City","Aberdeen",609,25,584,3358.31303214332,3358.31303214332,3279,3252,5864,1539,7241.75022600346
"217",2012,"Scotland","Aberdeen City","Aberdeen",693,145,548,3226.42691893739,3226.42691893739,360,1176,5277,1539,6996.0486667148
"218",2012,"Scotland","Aberdeen City","Aberdeen",608,65,543,6471.00617739633,6471.00617739633,1645,4089,4797,1582,2958.28730070238
"219",2012,"Scotland","Aberdeen City","Aberdeen",846,190,656,3328.44208896527,3328.44208896527,1372,1133,4890,1539,6878.51517048227
"220",2012,"Scotland","Aberdeen City","Aberdeen",2368,75,2293,2826.50489041438,2826.50489041438,4361,3087,4159,1817.5,5875.43938514774
"221",2012,"Scotland","Aberdeen City","Aberdeen",816,160,656,4073.05125712353,4073.05125712353,1411,1475,5412,1207.5,5915.52432765916
"222",2012,"Scotland","Aberdeen City","Aberdeen",707,75,632,6171.36657754093,6171.36657754093,1444,1651,5900,2184,3465.42658506118
"223",2012,"Scotland","Aberdeen City","Aberdeen",533,25,508,5144.69609595655,5144.69609595655,2610,2085,4892,1104,4540.78881416552
"224",2012,"Scotland","Aberdeen City","Aberdeen",842,95,747,6690.47886657953,6690.47886657953,2233,3086,5137,1582,2973.47356470965
"225",2012,"Scotland","Aberdeen City","Aberdeen",545,40,505,3538.99355828013,3538.99355828013,2913,3622,4960,1817.5,4924.45889560301
"226",2012,"Scotland","Aberdeen City","Aberdeen",584,10,574,3193.40997873414,3193.40997873414,3827,5260,4030,882,4300.59214955918
"227",2012,"Scotland","Aberdeen City","Aberdeen",1156,35,1121,4017.6605545783,4017.6605545783,5144,6373,3075,1539,5683.10610716728
"228",2012,"Scotland","Aberdeen City","Aberdeen",715,55,660,5689.1210534363,5689.1210534363,319,2293,6063,2184,4199.83719666848
"229",2012,"Scotland","Aberdeen City","Aberdeen",748,105,643,6503.52839371243,6503.52839371243,1145,3354,4976,2184,3863.83982924891
"230",2012,"Scotland","Aberdeen City","Aberdeen",665,45,620,3716.27703371586,3716.27703371586,1466,1714,2321,1539,5613.19092073719
"231",2012,"Scotland","Aberdeen City","Aberdeen",661,15,646,4297.4230713384,4297.4230713384,4774,5380,5175,2405.5,5143.14620313867
"232",2012,"Scotland","Aberdeen City","Aberdeen",643,85,558,3668.24172609868,3668.24172609868,1405,1373,4430,399,4582.63143209291
"233",2012,"Scotland","Aberdeen City","Aberdeen",515,65,450,3839.19688234176,3839.19688234176,4790,2019,4580,759,5086.46778966814
"234",2012,"Scotland","Aberdeen City","Aberdeen",707,20,687,5066.81608055201,5066.81608055201,2886,4606,4880,2405.5,4131.53047635244
"235",2012,"Scotland","Aberdeen City","Aberdeen",914,25,889,4695.08018138199,4695.08018138199,3854,5116,5473,2405.5,4515.49592800007
"236",2012,"Scotland","Aberdeen City","Aberdeen",663,30,633,3755.43731867771,3755.43731867771,3966,5344,4842,399,4205.30238668347
"237",2012,"Scotland","Aberdeen City","Aberdeen",880,20,860,7027.25465864908,7027.25465864908,4485,5788,3240,1348,3540.25337609076
"238",2012,"Scotland","Aberdeen City","Aberdeen",464,10,454,4700.23599482944,4700.23599482944,5817,4384,5674,2405.5,4359.44883785689
"239",2012,"Scotland","Aberdeen City","Aberdeen",708,15,693,4109.26832398639,4109.26832398639,3268,5509,3930,759,4485.51381291552
"240",2012,"Scotland","Aberdeen City","Aberdeen",621,30,591,4206.79206364218,4206.79206364218,2570,3670,6321,759,4895.08060181141
"241",2012,"Scotland","Aberdeen City","Aberdeen",714,5,709,4509.85962333059,4509.85962333059,5590,6359,3278,1995,4524.7065654954
"242",2012,"Scotland","Aberdeen City","Aberdeen",801,25,776,3879.70392386415,3879.70392386415,3249,1090,4329,399,3509.18434677522
"243",2012,"Scotland","Aberdeen City","Aberdeen",648,0,648,4426.28381910684,4426.28381910684,5040,5689,5634,759,4756.10105397091
"244",2012,"Scotland","Aberdeen City","Aberdeen",1005,75,930,6854.09327774829,6854.09327774829,1091,2686,2521,1197,5245.95656281673
"245",2012,"Scotland","Aberdeen City","Aberdeen",846,50,796,4679.09579449713,4679.09579449713,4705,5437,3395,1995,4495.14132898811
"246",2012,"Scotland","Aberdeen City","Aberdeen",671,20,651,4937.30546601624,4937.30546601624,5903,3965,3503,1995,4013.83722235558
"247",2012,"Scotland","Aberdeen City","Aberdeen",659,0,659,4782.66508905283,4782.66508905283,6115,5933,4107,759,4528.15661178712
"248",2012,"Scotland","Aberdeen City","Aberdeen",731,10,721,4755.758409207,4755.758409207,5127,3335,3919,2644.5,4833.56213077192
"249",2012,"Scotland","Aberdeen City","Aberdeen",661,25,636,5066.03588339841,5066.03588339841,6125,4692,2734,708.5,3978.36964116008
"250",2012,"Scotland","Aberdeen City","Aberdeen",780,15,765,5192.42354500471,5192.42354500471,1039,6308,3476,3309.5,4004.06035385516
"251",2012,"Scotland","Aberdeen City","Aberdeen",436,10,426,5210.77346533821,5210.77346533821,6097,6008,2910,2644.5,4156.37497662565
"252",2012,"Scotland","Aberdeen City","Aberdeen",785,15,770,5601.8173727785,5601.8173727785,4923,3040,3471,3309.5,3337.39687806917
"253",2012,"Scotland","Aberdeen City","Aberdeen",701,5,696,5400.31833907488,5400.31833907488,5526,6225,2020,3309.5,3713.43299429748
"254",2012,"Scotland","Aberdeen City","Aberdeen",797,20,777,5371.50537753011,5371.50537753011,3870,5491,2042,708.5,4222.40784579781
"255",2012,"Scotland","Aberdeen City","Aberdeen",542,10,532,5807.97880741838,5807.97880741838,5966,2251,2941,3309.5,3138.40122866434
"256",2012,"Scotland","Aberdeen City","Aberdeen",837,55,782,5437.73201630179,5437.73201630179,3021,4709,2531,1755,3451.44433060637
"257",2012,"Scotland","Aberdeen City","Aberdeen",843,40,803,7892.3007588339,7892.3007588339,2821,5144,3091,343.5,11533.4668067864
"258",2012,"Scotland","Aberdeen City","Aberdeen",666,10,656,6233.41492226296,6233.41492226296,5860,6184,2153,2276.5,2684.58597716507
"259",2012,"Scotland","Aberdeen City","Aberdeen",600,10,590,5668.23495410017,5668.23495410017,6398,6299,1112,2447,3778.40859140726
"260",2012,"Scotland","Aberdeen City","Aberdeen",932,15,917,6044.58126196511,6044.58126196511,6461,5529,1820,2276.5,2856.28881550414
"261",2012,"Scotland","Aberdeen City","Aberdeen",908,30,878,8178.73046641642,8178.73046641642,3963,5731,3899,407,13150.9414360229
"262",2012,"Scotland","Aberdeen City","Aberdeen",909,35,874,8553.4647556204,8553.4647556204,2051,4704,5040,343.5,12954.9163072067
"263",2012,"Scotland","Aberdeen City","Aberdeen",766,65,701,5914.32709170763,5914.32709170763,3346,5385,1190,1299,3376.70761352226
"264",2012,"Scotland","Aberdeen City","Aberdeen",838,70,768,8431.24794901424,8431.24794901424,3098,2722,5370,729,9850.29727529077
"265",2012,"Scotland","Aberdeen City","Aberdeen",690,50,640,8743.14807862764,8743.14807862764,2357,2189,4592,729,11143.7017283395
"266",2012,"Scotland","Aberdeen City","Aberdeen",1217,85,1132,9144.97567731515,9144.97567731515,3422,4615,787,1890,10624.6507472062
"267",2012,"Scotland","Aberdeen City","Aberdeen",686,60,626,8761.08659515717,8761.08659515717,1013,4996,3427,729,9214.42413339315
"268",2012,"Scotland","Aberdeenshire","Aberdeen",730,105,625,46207.1284433545,46207.1284433545,2724,3961,899,2400,116.800757995234
"269",2012,"Scotland","Aberdeenshire","Aberdeen",701,25,676,45736.1629241363,45736.1629241363,6326,5602,317,1872,98.4803254085046
"270",2012,"Scotland","Aberdeenshire","Aberdeen",960,55,905,46788.2128532794,46690.5903262556,5859,3722,339,1258,67.7066169719632
"271",2012,"Scotland","Aberdeenshire","Aberdeen",818,65,753,41672.1067714001,41672.1067714001,4796,3099,429,2457,58.5447699903353
"272",2012,"Scotland","Aberdeenshire","Aberdeen",999,50,949,41727.9257033532,41727.9257033532,3788,3224,935,2056,456.433837016784
"273",2012,"Scotland","Aberdeenshire","Aberdeen",658,60,598,49153.8312326165,44791.1072689619,3367,5627,316,2502,75.1380730330483
"274",2012,"Scotland","Aberdeenshire","Aberdeen",668,60,608,37425.1661962155,37425.1661962155,4898,3716,912,4736,133.251374221411
"275",2012,"Scotland","Aberdeenshire","Aberdeen",1271,90,1181,42374.9363655378,42374.9363655378,5063,4452,4886,1007,378.816842264598
"276",2012,"Scotland","Aberdeenshire","Aberdeen",779,20,759,36000.9148520484,36000.9148520484,6441,6156,983,2444.5,313.160758484751
"277",2012,"Scotland","Aberdeenshire","Aberdeen",695,45,650,35787.5385999627,35787.5385999627,1745,5019,1726,5179,350.248970337061
"278",2012,"Scotland","Aberdeenshire","Aberdeen",517,90,427,35716.2784190095,35716.2784190095,3044,5143,3389,2444.5,329.797142204346
"279",2012,"Scotland","Aberdeenshire","Aberdeen",980,50,930,41499.2420272473,41499.2420272473,3942,2953,1442,1054,578.185263063011
"280",2012,"Scotland","Aberdeenshire","Aberdeen",709,30,679,34228.1135184726,34228.1135184726,5490,4050,375,2867,133.281755134464
"281",2012,"Scotland","Aberdeenshire","Aberdeen",649,40,609,44081.7011571513,44081.7011571513,4949,1720,179,3922,71.2728538541402
"282",2012,"Scotland","Aberdeenshire","Aberdeen",703,45,658,36255.2451621269,36255.2451621269,4793,2514,294,1415,104.518539879913
"283",2012,"Scotland","Aberdeenshire","Aberdeen",957,50,907,35045.678114406,35045.678114406,5170,3731,468,3996,70.1720405860718
"284",2012,"Scotland","Aberdeenshire","Aberdeen",1260,25,1235,26896.5284624409,26896.5284624409,4975,2489,162,1850,58.0918742344197
"285",2012,"Scotland","Aberdeenshire","Aberdeen",690,20,670,29972.2745312769,29972.2745312769,3458,4399,281,3001,192.018294968067
"286",2012,"Scotland","Aberdeenshire","Aberdeen",810,60,750,22020.2566009914,22020.2566009914,3313,3522,5590,3108,1244.13685990527
"287",2012,"Scotland","Aberdeenshire","Aberdeen",693,25,668,22212.4963410946,22212.4963410946,4122,5319,2562,2870.5,1305.74787903892
"288",2012,"Scotland","Aberdeenshire","Aberdeen",790,20,770,22246.5266799159,22246.5266799159,5332,5610,2827,2870.5,1218.72952687355
"289",2012,"Scotland","Aberdeenshire","Aberdeen",839,85,754,21959.2283439966,21959.2283439966,3263,4141,4891,2870.5,1441.95761538679
"290",2012,"Scotland","Aberdeenshire","Aberdeen",726,120,606,22029.5597671103,22029.5597671103,3010,3436,4700,2870.5,1376.47297074341
"291",2012,"Scotland","Aberdeenshire","Aberdeen",828,30,798,21966.4259163906,21966.4259163906,4900,5881,4260,1507,1188.35122914311
"292",2012,"Scotland","Aberdeenshire","Aberdeen",972,60,912,21624.5153298404,21624.5153298404,2358,5400,5553,3571.5,1489.07473933439
"293",2012,"Scotland","Aberdeenshire","Aberdeen",850,80,770,21512.8413981316,21512.8413981316,782,3800,6378,3656.5,1467.19701970819
"294",2012,"Scotland","Aberdeenshire","Aberdeen",689,25,664,21772.745908326,21772.745908326,6304,6263,3459,1507,975.364047837514
"295",2012,"Scotland","Aberdeenshire","Aberdeen",535,15,520,21500.2303719783,21500.2303719783,6487,6212,3568,3571.5,1351.13065664522
"296",2012,"Scotland","Aberdeenshire","Aberdeen",938,35,903,21503.3882664102,21503.3882664102,4562,5879,5569,3656.5,1510.58630819955
"297",2012,"Scotland","Aberdeenshire","Aberdeen",768,30,738,21499.9188888942,21499.9188888942,4802,6166,2407,1507,1076.80710845478
"298",2012,"Scotland","Aberdeenshire","Aberdeen",1017,35,982,21279.1888420007,21279.1888420007,4404,5843,3604,2374,1135.72726378009
"299",2012,"Scotland","Aberdeenshire","Aberdeen",1125,25,1100,29142.5386115071,29142.5386115071,5999,5004,267,5847,116.012868446942
"300",2012,"Scotland","Aberdeenshire","Aberdeen",836,20,816,20566.0248674021,20566.0248674021,4003,3237,272,4367,71.6498191337445
"301",2012,"Scotland","Aberdeenshire","Aberdeen",615,20,595,80831.5975050308,66042.6227463442,4604,4580,628,6450,134.142852224831
"302",2012,"Scotland","Aberdeenshire","Aberdeen",595,15,580,35845.5384883025,35845.5384883025,5746,2444,43,5976,46.6122467179208
"303",2012,"Scotland","Aberdeenshire","Aberdeen",602,25,577,60859.963165076,60859.963165076,3916,2472,332,6339,80.4414735342749
"304",2012,"Scotland","Aberdeenshire","Aberdeen",1017,15,1002,13704.2425216802,13704.2425216802,6276,6498,685,1509.5,210.828607371945
"305",2012,"Scotland","Aberdeenshire","Aberdeen",1077,50,1027,13268.0086674978,13268.0086674978,5983,4351,577,4308,263.023667046069
"306",2012,"Scotland","Aberdeenshire","Aberdeen",996,10,986,19018.9884766267,19018.9884766267,5643,3693,144,4882,62.2939638851312
"307",2012,"Scotland","Aberdeenshire","Aberdeen",941,30,911,12971.236020991,12971.236020991,6249,6188,682,1509.5,296.613755583378
"308",2012,"Scotland","Aberdeenshire","Aberdeen",964,25,939,13692.4063366244,13692.4063366244,4237,5372,404,2261,94.0963379628277
"309",2012,"Scotland","Aberdeenshire","Aberdeen",1047,40,1007,43179.3494743101,43179.3494743101,4895,3769,370,6111,278.586623586133
"310",2012,"Scotland","Aberdeenshire","Aberdeen",937,20,917,11008.84603622,11008.84603622,5618,5562,2168,3161.5,841.430000291016
"311",2012,"Scotland","Aberdeenshire","Aberdeen",862,20,842,26737.2086517197,26737.2086517197,723,5081,5364,5330,1035.95348966409
"312",2012,"Scotland","Aberdeenshire","Aberdeen",595,40,555,58564.596066937,58564.596066937,4351,2079,4501,5250,400.6073748218
"313",2012,"Scotland","Aberdeenshire","Aberdeen",633,25,608,26067.2429923592,26067.2429923592,5379,5513,3237,4936,877.043425535986
"314",2012,"Scotland","Aberdeenshire","Aberdeen",539,15,524,10756.1538125557,10756.1538125557,6201,4568,2711,3161.5,999.662667386001
"315",2012,"Scotland","Aberdeenshire","Aberdeen",702,15,687,27361.0182776984,27361.0182776984,5716,6432,3176,5509.5,832.174199926405
"316",2012,"Scotland","Aberdeenshire","Aberdeen",751,65,686,58260.5456530581,58260.5456530581,2940,5467,6145,4928,384.475670420621
"317",2012,"Scotland","Aberdeenshire","Aberdeen",528,40,488,26239.766191033,26239.766191033,3565,5151,4625,5217,914.221851842847
"318",2012,"Scotland","Aberdeenshire","Aberdeen",604,5,599,26682.6842303092,26682.6842303092,5804,6298,4126,5509.5,983.402240267032
"319",2012,"Scotland","Aberdeenshire","Aberdeen",709,20,689,10536.5075049425,10536.5075049425,2782,6079,3286,3046.5,1154.18903146901
"320",2012,"Scotland","Aberdeenshire","Aberdeen",678,15,663,10427.9715603842,10427.9715603842,4980,2913,4058,3046.5,1177.24964327301
"321",2012,"Scotland","Aberdeenshire","Aberdeen",571,15,556,10242.4599998054,10242.4599998054,6220,5772,718,2097,651.274785438397
"322",2012,"Scotland","Aberdeenshire","Aberdeen",987,20,967,25894.1316316392,25894.1316316392,6186,6473,2471,5217,751.631411309053
"323",2012,"Scotland","Aberdeenshire","Aberdeen",913,55,858,26471.6526008432,26471.6526008432,6108,4602,4101,5217,864.156201110251
"324",2012,"Scotland","Aberdeenshire","Aberdeen",846,15,831,10301.3884158236,10301.3884158236,6350,6247,3837,3046.5,1219.84096784236
"325",2012,"Scotland","Aberdeenshire","Aberdeen",1257,50,1207,25332.4010182545,25332.4010182545,4871,4702,1863,5123,569.553019067768
"326",2012,"Scotland","Aberdeenshire","Aberdeen",731,55,676,9813.46735440812,9813.46735440812,4536,5585,6097,1664,1430.20728309232
"327",2012,"Scotland","Aberdeenshire","Aberdeen",834,15,819,10066.1049632312,10066.1049632312,3296,5835,4722,3046.5,1402.58095430834
"328",2012,"Scotland","Aberdeenshire","Aberdeen",565,30,535,9373.31163147972,9373.31163147972,6236,4066,2069,849.5,1273.30700467353
"329",2012,"Scotland","Aberdeenshire","Aberdeen",802,60,742,9281.16247896578,9281.16247896578,4785,4976,1907,849.5,1245.78104241867
"330",2012,"Scotland","Aberdeenshire","Aberdeen",1248,55,1193,23711.092484166,23711.092484166,5219,4668,483,4630,116.987741655419
"331",2012,"Scotland","Aberdeenshire","Aberdeen",566,45,521,43306.9147401462,43306.9147401462,3797,3753,2144,3755,314.557542849135
"332",2012,"Scotland","Aberdeenshire","Aberdeen",753,35,718,42965.3794807999,42965.3794807999,1826,6077,2285,3312,336.276160505161
"333",2012,"Scotland","Aberdeenshire","Aberdeen",996,25,971,11018.9863042324,11018.9863042324,5209,4839,249,4162,279.649978066019
"334",2012,"Scotland","Aberdeenshire","Aberdeen",888,55,833,41691.6373393602,41691.6373393602,3716,4850,4263,2940,330.010134625149
"335",2012,"Scotland","Aberdeenshire","Aberdeen",661,45,616,17037.740839745,17037.740839745,5543,5859,882,3237,101.26052920328
"336",2012,"Scotland","Aberdeenshire","Aberdeen",1482,50,1432,6250.72593836473,6250.72593836473,5388,4886,509,1300,1139.17469980064
"337",2012,"Scotland","Aberdeenshire","Aberdeen",782,20,762,28533.246720677,28533.246720677,6033,4381,359,5415,82.3683781560304
"338",2012,"Scotland","Aberdeenshire","Aberdeen",538,40,498,35735.663951583,35735.663951583,4865,3850,1526,5275,71.4144895133514
"339",2012,"Scotland","Aberdeenshire","Aberdeen",1151,45,1106,32202.051586259,32202.051586259,5370,5152,2420,2098,216.408058863145
"340",2012,"Scotland","Aberdeenshire","Aberdeen",1042,25,1017,19324.0170749792,19324.0170749792,5538,2443,369,4299,111.993701196866
"341",2012,"Scotland","Aberdeenshire","Aberdeen",823,40,783,49647.3417097504,49647.3417097504,6348,4201,295,5891,73.4176393548822
"342",2012,"Scotland","Aberdeenshire","Aberdeen",544,60,484,46510.2886605747,46510.2886605747,2890,4043,3313,5224,137.729956245629
"343",2012,"Scotland","Aberdeenshire","Aberdeen",654,20,634,33251.6687299597,33251.6687299597,5627,3539,292,5311,130.919803055255
"344",2012,"Scotland","Aberdeenshire","Aberdeen",1073,40,1033,36264.5327999761,36264.5327999761,5205,5206,187,5339,64.4102796885436
